246,CDK1
246,CDK5
247,CDK1
247,CDK5
248,CDK1
248,CDK5
249,DYRK1A
250,DYRK1A
251,DYRK1A
252,DYRK1A
253,AMPKA1
254,AMPKA1
255,AMPKA1
255,GSK3B
256,AMPKA1
256,PKCA
256,PKCB
256,Akt1
256,Akt1
257,AMPKA1
257,CAMKK1
257,BRSK2
257,LKB1
257,CAMK2B
257,MLK3
257,CAMKK2
257,BRSK1 iso2
258,AMPKA1
259,GSK3B
260,TAK1
260,CAMKK2
261,Fyn
262,AMPKA1
263,AMPKA1
264,AMPKA1
265,AMPKA1
266,AMPKA1
267,AMPKA1
268,AMPKA1
269,CK2A1
270,CDK2
271,Chk1
272,CDK2
273,CDK2
274,CDK2
274,mTOR
275,mTOR
276,Akt2
277,CAMK2D
278,GSK3A
279,CK2A1
280,CK2A1
281,CK2A1
282,PKACA
283,PKACA
284,Src
284,Abl
284,EGFR
285,ChaK1
286,PKCA
286,PKCB
287,PKCA
288,Src
288,IGF1R
289,PKCA
289,PKCB
290,PKCA
291,CK2A1
292,AMPKA2
293,PKACA
294,PRKD1
295,PRKD1
296,Src
297,AAK1
298,p90RSK
299,p90RSK
300,mTOR
301,mTOR
302,CK1E
303,CK1E
304,CK1G1
304,CK1D
304,CK1A
305,CK1G1
305,CK1D
305,CK1A
306,CK1G1
306,CK1D
306,CK1A
307,CK1G1
307,CK1D
307,CK1A
308,GSK3B
309,GSK3B
310,CDK2
311,CDK1
311,PLK1
312,CDK1
312,PLK1
313,CDK1
313,PLK1
314,CDK1
315,CDK1
315,PLK1
316,CDK1
316,PLK1
317,CDK1
317,PLK1
318,CDK1
319,CDK1
319,PLK1
320,CDK1
320,PLK1
321,PLK1
322,CDK1
322,PLK1
323,PLK1
324,PLK1
325,PLK1
326,ATM
327,CDK1
327,JNK2
327,JNK1
327,JNK3
328,PKCA
329,PKACA
330,CK2A1
331,CDK1
331,LRRK2
332,Fyn
333,ROCK2
334,JNK2
334,JNK1
334,JNK3
335,PKACA
336,PKCA
337,CDK1
338,PKCG
339,PKCA
340,PKCA
341,PKACA
342,PKACA
343,PKCA
344,PKACA
345,PKCZ
346,PKCZ
347,AurA
348,AurA
349,CDK7
349,ERK1
349,CDK1
349,ERK2
350,ERK1
350,P38A
350,JNK1
351,Src
352,CDK1
352,CDK5
353,CDK1
353,CDK5
354,CDK2
355,Fer
356,PAK6
356,PKCA
357,Pim1
358,Pim1
358,Akt1
358,Akt1
359,Ack
360,Ack
361,Akt1
361,Akt1
362,Src
363,Src
364,CK2A1
365,GSK3B
366,PRKD1
367,PRKD1
368,Akt1
368,Akt1
369,PKACA
370,PDGFRB
371,PDGFRB
372,PDGFRB
373,Abl
373,Arg
374,Arg
375,PKACA
376,CDK1
377,CDK1
378,ROCK1
378,Akt1
378,Akt1
379,AurB
380,Akt1
380,Akt1
381,AurB
382,ROCK1
383,ROCK1
384,ROCK1
385,ROCK1
386,ROCK1
387,ROCK1
388,PKCD
389,Src
389,Fyn
390,Lck
391,Src
391,Brk
392,INSR
393,JNK1
394,JAK2
395,TTK
396,TTK
397,TTK
398,Chk1
398,MARK2
399,ERK1
399,ERK2
400,MARK2
401,MARK2
402,PAK1
403,MARK3
404,ERK1
404,MARK2
405,ERK1
406,PAK4
406,MARK2
407,Src
408,PKCT
409,PKCT
410,PKACA
410,PKG1
411,PKCG
412,PKCG
413,CDK2
414,CK2A1
415,PLK4
415,Nik
416,PLK4
416,Nik
417,Nik
418,AurA
418,PAK1
419,MAPKAPK2
420,ERK1
420,ERK2
421,CK2A1
422,ERK1
422,ERK2
423,ERK1
423,ERK2
424,DNAPK
424,ATM
425,DNAPK
425,ATR
425,ATM
426,DNAPK
427,DNAPK
428,DNAPK
429,DNAPK
429,ATR
429,ATM
430,DNAPK
431,Chk1
431,Akt1
431,Akt1
432,Chk1
433,Akt1
433,Akt1
434,Akt1
434,Akt1
435,ERK1
435,ERK2
436,CDK1
437,TLK2
438,TLK2
439,PKACA
440,PRKD1
440,ASK1
440,LRRK2
441,JAK1
441,JAK2
442,PDK1
442,ASK1
443,ASK1
444,ASK1
445,LRRK2
446,Pim1
446,Akt2
446,Akt1
446,RSK2
446,Akt1
446,RSK2
447,RSK2
447,RSK2
448,RSK2
448,RSK2
449,Src
450,PKACA
450,MSK1
450,Akt1
450,Akt1
451,PLK1
452,PLK1
453,AurB
454,Src
455,CK2A1
456,CK2A1
457,GSK3B
458,CK2A1
459,CK2A1
459,CK1A
460,CK2A1
460,CK1A
461,CK2A1
461,CK1A
462,CK2A1
462,CK1A
463,CK2A1
463,CK1A
464,CDK3
464,MSK1
465,PKCB iso2
465,PKCA
465,PKCB
466,ERK1
466,P38A
466,JNK2
466,JNK1
466,PLK3
467,ERK1
467,P38A
467,ERK2
467,JNK2
467,JNK1
467,PLK3
468,VRK1
469,VRK1
470,CDK2
471,ERK2
471,JNK2
471,JNK1
472,PKCE
473,ATM
474,ATM
475,Ret
476,Ret
477,Ret
478,Ret
479,RSK2
479,RSK2
480,P38A
481,P38B
482,ULK1
483,IKKA
484,ULK1
485,MST4
486,Akt1
486,Akt1
487,AMPKA1
487,ULK1
488,Src
489,Src
490,ULK1
491,ALK
492,CDK5
493,ATR
493,ATM
494,ATM
495,ATM
496,ATM
497,ATM
498,ATM
499,AurB
500,EGFR
501,PKACA
502,Src
503,PKCA
504,Akt2
505,Akt2
506,Akt2
507,PKACA
508,PKACA
509,CDK1
510,Abl
511,Abl
512,ATR
513,CDK2
514,ATR
515,ATR
516,AurA
517,AurA
518,AurA
518,Src
519,AurA
520,AurA
521,AurA
522,AurA
523,AurA
524,AurA
525,AurA
526,AurA
526,PAK1
527,AurA
528,AurA
529,AurA
530,AurA
530,PKACA
530,PAK1
531,Chk1
532,PKCE
533,AurB
534,AurB
534,MST1
535,AurB
536,ATM
537,ATM
538,PKACA
539,CDK5
540,PLK1
541,CK1D
541,CK1A
541,ROCK2
542,P38A
543,CDK5
544,p70S6K
545,RAF1
545,PKCT
545,PKACA
545,ERK1
545,PKCI
545,PRKD1
545,ARAF
545,Pim3
545,ERK2
545,p90RSK
545,PKCE
545,PAK1
545,Pim1
545,BRAF
545,RSK2
545,RSK2
546,RAF1
546,PKACA
546,PKCI
546,PRKD1
546,ARAF
546,PKCE
546,PAK1
546,BRAF
547,RAF1
547,PKCT
547,PKACA
547,PKCI
547,PRKD1
547,ARAF
547,PKCE
547,PAK1
547,BRAF
547,Akt1
547,RSK2
547,Akt1
547,RSK2
548,CDK1
549,PAK1
550,PAK1
550,BRAF
551,VRK1
551,VRK2
552,VRK1
552,VRK2
552,VRK3
553,VRK1
553,VRK2
554,MAPKAPK2
555,PKCD
556,ERK1
556,mTOR
557,ERK1
557,mTOR
558,Etk
559,ERK1
559,ERK2
560,ERK1
560,ERK2
561,CAMK4
562,CDK1
562,CDK2
563,CDK1
563,CDK2
564,CDK1
564,CDK2
565,CDK1
565,CDK2
566,PKCA
567,CDK2
568,Chk1
569,ICK
570,ATM
571,ATM
572,GSK3B
573,PKCZ
574,Chk1
575,Abl
576,Abl
577,Abl
578,Abl
579,Abl
580,IKKB
581,Akt1
581,Akt1
582,Akt1
582,Akt1
583,PKCA
584,ERK1
584,ERK2
585,ERK1
585,CDK1
585,P38A
585,ERK2
586,ERK1
586,P38A
586,ERK2
586,JNK1
587,PKCA
587,JNK1
588,JNK1
589,GSK3B
590,IKKA
590,IKKB
591,GSK3A
592,GSK3A
593,Akt1
593,Akt1
594,ERK1
594,ERK2
595,ERK1
595,ERK2
596,Src
597,Src
598,Src
599,Src
600,Src
601,Src
602,GSK3B
603,CDK2
604,MAPKAPK2
604,GSK3B
604,P38A
604,GSK3A
604,PLK1
604,JNK2
604,JNK1
605,JNK2
605,JNK1
606,JNK2
606,JNK1
607,PLK3
608,BCR-ABL1
608,Abl
608,Hck
608,Fyn
608,LYN
608,LYN
609,BCR-ABL1
610,BCR-ABL1
611,BCR-ABL1
612,Fes
613,Chk2
614,TEC
615,TEC
616,TEC
617,TEC
618,CAMK2A
618,MAPKAPK2
618,MAPKAPK3
618,DAPK3
619,AMPKA1
620,CK1G2
621,CK1G2
622,DAPK1
623,FAK
623,EGFR
624,MST1
625,EGFR
626,EGFR
627,Akt1
627,Akt1
628,PKCD
628,PKCA
629,JNK2
629,JNK1
629,JNK3
630,CK2A1
631,CK2A1
632,AurA
633,AurA
634,AurA
635,ERK1
635,ERK2
636,Akt1
637,CDK1
637,JNK1
638,JNK1
639,JNK1
640,Src
641,Src
642,GRK4
643,GRK4
644,GRK4
644,PKCA
645,Chk1
646,Chk1
646,Chk2
647,Chk1
648,CDK1
649,CDK1
650,GSK3B
651,CDK2
652,NEK11
653,ATR
653,ATM
654,ATR
654,ATM
655,TTK
656,TTK
657,TTK
658,Syk
659,Syk
660,Syk
661,Syk
662,Syk
663,GSK3B
664,GSK3B
665,ERK2
665,JNK1
666,ERK2
667,CK2A1
668,Akt1
668,Akt1
669,CK2A1
670,CDK2
671,CDK1
672,CDK1
673,CDK1
674,CDK1
675,GSK3B
676,GSK3B
677,PLK1
678,PLK1
678,ATR
679,CDK9
680,TTK
681,TTK
682,TTK
683,TTK
684,TTK
685,AurB
686,AurB
687,AurB
688,AurB
689,AurB
690,AMPKA1
691,ERK1
691,ERK2
692,ERK1
692,ERK2
693,PAK1
694,BRAF
695,BRAF
696,Akt3
696,Akt1
696,Akt1
697,Akt3
697,Akt1
697,Akt1
698,CK2A1
699,AurA
700,FRK
701,CDK1
702,CDK1
702,CDK2
702,ATM
703,CDK1
703,ATM
704,Chk2
705,CDK4
706,PLK1
707,ATR
708,ATR
708,ATM
709,ATR
709,ATM
710,ATR
710,ATM
711,ATR
712,ATM
713,ATM
714,Akt1
715,Akt1
715,Akt1
716,PLK1
717,PLK1
718,PLK1
719,PLK1
720,PLK1
721,mTOR
722,MAPKAPK2
722,Akt1
722,Akt1
723,MAPKAPK2
723,Akt1
723,Akt1
