Gene.symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
ELMO1,-0.727418883,-0.006153316,-5.235322042,1.41E-06,6.52E-06,4.613949219
ELMO2,-0.510524987,0.01767475,-5.986872748,6.56E-08,4.09E-07,7.609966879
ELMO3,-0.727294147,0.013817299,-5.178748734,1.77E-06,7.97E-06,4.395561362
ELMOD2,1.147830542,0.587285323,4.48413423,2.54E-05,8.84E-05,1.814764566
ELMOD3,0.218183422,0.039953201,2.643301206,0.009961886,0.018905378,-3.799641758
ELMSAN1,0.367968732,0.117038384,3.428180123,0.000983037,0.002379788,-1.663535858
ELN,0.791210525,0.198186899,6.048605863,5.06E-08,3.25E-07,7.862907662
ELOF1,0.299993023,-0.025380546,1.634148032,0.106352075,0.152694285,-5.843665895
ELOVL2,0.782666757,0.153372332,5.251772957,1.32E-06,6.13E-06,4.677662527
ELOVL2-AS1,0.131663487,0.105788495,1.281411886,0.203934017,0.26846077,-6.347248713
ELOVL3,-0.446983747,-0.021126409,-5.892832021,9.70E-08,5.79E-07,7.226436614
ELOVL4,0.857114526,0.134792586,7.20960027,3.48E-10,3.61E-09,12.75598498
ELOVL5,0.411911584,0.134539116,4.212506412,6.86E-05,0.000216357,0.863132155
ELOVL6,-0.786824633,0.188650858,-4.868524661,5.94E-06,2.38E-05,3.218838851
ELOVL7,-1.760209364,0.043095909,-7.09481223,5.75E-10,5.73E-09,12.26313444
ELP2,-0.004557294,0.225837442,-0.024168201,0.980781609,0.985750062,-7.165031532
ELP3,-0.160086097,-0.008211262,-1.098857198,0.275289517,0.347726714,-6.562036608
ELP4,0.244410264,-0.056820651,1.469603884,0.145785096,0.20072437,-6.092908872
ELP5,-0.015815318,0.195654364,-0.081362778,0.935366738,0.951209114,-7.161992082
ELP6,0.104733586,0.016999296,1.107200275,0.271689599,0.343922444,-6.552914294
ELSPBP1,-0.188573173,0.059055997,-2.108087045,0.038310472,0.062366081,-4.990521827
EMB,0.702527455,0.387507125,2.624804457,0.010470966,0.019746697,-3.844594912
EMC1,0.060683992,0.09462604,0.523951168,0.601832896,0.669101354,-7.027326376
EMC10,0.002171882,0.033647779,0.023539246,0.981281655,0.986074239,-7.165046643
EMC2,-0.260944531,-0.261803597,-0.934552855,0.352970365,0.429396391,-6.728007608
EMC3,0.252445169,0.215974892,2.006259249,0.04837666,0.076598102,-5.190335201
EMC3-AS1,0.016812476,0.155224363,0.113430816,0.909987273,0.932136043,-7.15884671
EMC4,0.157538244,-0.03171179,0.811146234,0.419807614,0.496965798,-6.835412032
EMC6,0.648325538,0.063806284,3.605841152,0.000553117,0.001419917,-1.12263729
EMC7,-0.020163259,0.054826127,-0.328001793,0.743809691,0.794013987,-7.111184823
EMC8,0.757414302,0.071362418,4.607124739,1.61E-05,5.84E-05,2.257038904
EMC9,0.125699862,0.010715651,0.885000392,0.378940021,0.456045614,-6.772922339
EMCN,2.156082042,0.495835029,6.689590442,3.32E-09,2.79E-08,10.53682769
EMD,0.463465478,-0.053455654,3.784442639,0.000304962,0.000829748,-0.559556256
EME1,0.629971121,-0.040263699,3.30830498,0.001434542,0.003325019,-2.017194689
EME2,0.042968587,0.019613186,0.604412493,0.54736455,0.618635251,-6.98179746
EMG1,-0.268588171,-0.13762659,-1.452726433,0.150404581,0.206292217,-6.117066084
EMID1,-0.099364918,0.089332723,-0.782336929,0.43644053,0.512803777,-6.858338464
EMILIN1,4.040820787,0.502361737,18.1390575,2.24E-29,9.95E-26,56.38100569
EMILIN2,-0.216724842,0.018470298,-2.400782769,0.018799112,0.033187819,-4.367858598
EMILIN3,-0.068041908,0.055600178,-0.746510992,0.457655409,0.533303311,-6.885710325
EML1,0.458088944,0.030851906,1.785191607,0.07820887,0.116902953,-5.593254885
EML2,1.005280577,0.183900555,8.09855654,7.00E-12,1.06E-10,16.61089241
EML2-AS1,0.464673466,0.080308214,4.482251682,2.56E-05,8.89E-05,1.808048343
EML3,0.593948459,0.006268159,6.722792766,2.88E-09,2.45E-08,10.67737985
EML4,-0.332377572,0.106685464,-2.452540294,0.01647197,0.029515655,-4.250484665
EML5,0.085548946,0.106018188,0.924841589,0.357967376,0.434452623,-6.736998478
EML6,0.001918931,0.067435504,0.022962182,0.981740452,0.986401456,-7.165060156
EMP1,-0.190105968,0.135197833,-1.078319548,0.284292216,0.357472688,-6.584207569
EMP2,-0.122322062,0.06426564,-1.31262776,0.193247466,0.25623609,-6.307355983
EMP3,1.972414086,0.39768098,10.1512701,8.33E-16,3.26E-14,25.5511148
EMSY,-0.328309464,0.074061933,-3.074510384,0.002925916,0.006330748,-2.679496415
EMX1,0.325810511,0.096142171,3.963274869,0.000165259,0.000477407,0.022697008
EMX2,-1.564987854,-0.486999094,-4.237667823,6.26E-05,0.000199348,0.949766843
EMX2OS,-0.864336592,0.038631806,-4.055173122,0.000119882,0.000358046,0.328770558
EN1,0.143822418,0.054654898,2.543452865,0.013001643,0.02394676,-4.039168789
EN2,-0.115561431,0.032886177,-1.662755929,0.100468784,0.145270488,-5.797813027
ENAH,0.49193057,0.205860304,3.112267627,0.00261361,0.005713937,-2.575058355
ENAM,0.018923639,0.027188239,0.362786378,0.717768637,0.771552675,-7.099103136
ENC1,1.45847675,0.213372072,4.676679119,1.24E-05,4.61E-05,2.510130844
ENDOD1,-0.322204164,-0.010728886,-1.27752354,0.20529531,0.269964912,-6.352153508
ENDOG,0.128339972,-0.025768945,0.732851026,0.465897312,0.541374479,-6.895814011
ENDOU,-0.351280575,0.018931349,-2.963916524,0.004051759,0.008485781,-2.979656934
ENDOV,0.182492011,0.06181634,2.294543673,0.024513353,0.042030186,-4.602017586
ENG,2.193149653,0.165297405,13.44155775,8.39E-22,2.19E-19,39.21410049
ENGASE,0.390260538,0.037641601,4.221126705,6.65E-05,0.00021033,0.892777274
ENHO,-0.076947937,0.020472923,-0.797637686,0.427558941,0.504261305,-6.846263634
ENKD1,1.154630671,0.227076271,8.928853583,1.79E-13,3.89E-12,20.23839387
ENKUR,-0.670195499,0.101033728,-5.928363329,8.37E-08,5.07E-07,7.371086771
ENO1,-0.539306794,0.065712715,-4.003620158,0.000143609,0.00042066,0.15650862
ENO1-AS1,0.120459389,0.030696421,1.199919129,0.233887465,0.302251432,-6.447050984
ENO2,-0.012519313,0.031071689,-0.052773716,0.958050285,0.968731133,-7.163923164
ENO3,0.011892918,0.061718972,0.119127809,0.905487544,0.928339887,-7.158179624
ENOPH1,-0.008841414,-0.119335059,-0.038338619,0.969517946,0.977613027,-7.16458548
ENOSF1,-0.109846694,0.134680372,-0.555593141,0.580116302,0.648722477,-7.010190091
ENOX1,1.118487783,0.101426224,9.164791066,6.30E-14,1.53E-12,21.26851429
ENOX2,0.603128839,0.212415392,5.932903435,8.21E-08,4.99E-07,7.389592673
ENPEP,1.075328265,0.141936093,3.819996244,0.000270338,0.000743002,-0.44523784
ENPP1,2.66698367,0.692843098,8.944399246,1.67E-13,3.68E-12,20.30630406
ENPP2,0.969132996,0.33449009,4.620576845,1.53E-05,5.58E-05,2.305823076
ENPP3,-0.107294154,0.092294525,-1.156934112,0.250912571,0.321133984,-6.497151211
ENPP4,-0.930181607,-0.140494705,-5.59121977,3.36E-07,1.78E-06,6.012081375
ENPP5,-0.324816408,0.027177998,-1.166603245,0.247008014,0.316885,-6.486035195
ENPP6,0.856489502,0.381721845,3.345753484,0.001275917,0.002999507,-1.907714265
ENPP7,-0.843895341,0.034185095,-7.678271646,4.47E-11,5.68E-10,14.78157453
ENSA,-0.3269806,0.051260976,-3.892817847,0.000210781,0.000593707,-0.208843189
ENTHD1,0.373660995,0.073829323,5.843378648,1.19E-07,6.98E-07,7.025644746
ENTPD1,1.709669821,0.292004185,8.952977113,1.61E-13,3.56E-12,20.34377406
ENTPD1-AS1,-0.231936885,-0.021006522,-2.333320896,0.02227044,0.038595496,-4.517611933
ENTPD2,0.180407141,0.170831226,2.318482985,0.023106244,0.039903928,-4.550054295
ENTPD3,-0.031891645,0.121583983,-0.168949012,0.866284338,0.896127009,-7.150953908
ENTPD3-AS1,-0.139965134,0.050328534,-2.060412554,0.042772048,0.068688132,-5.085172726
ENTPD4,0.076907818,0.042365681,1.111575097,0.269815122,0.341841714,-6.548104169
ENTPD5,-0.018144455,0.079233859,-0.16898338,0.866257399,0.896127009,-7.150948061
ENTPD6,0.456006069,0.110258967,4.324423741,4.58E-05,0.000150055,1.250898413
ENTPD7,0.654632567,0.165043886,3.738621848,0.000355861,0.000952491,-0.705810584
ENY2,-0.859730626,0.158515167,-5.149594538,1.98E-06,8.83E-06,4.283458416
EOGT,2.663488323,0.296425299,11.61266207,1.57E-18,1.30E-16,31.76335876
EOMES,0.519022412,0.154711117,3.565526128,0.000631184,0.001598169,-1.247093892
EP300,0.710818013,0.125538827,5.026026992,3.22E-06,1.37E-05,3.811739044
EP300-AS1,-0.748848429,0.281120714,-4.205366061,7.03E-05,0.000221435,0.838604985
EP400,0.959575747,0.04403821,3.59082781,0.000581052,0.001484427,-1.169100951
EP400NL,0.33952663,0.12099648,2.817831896,0.006155382,0.012307995,-3.362706432
EPAS1,-0.009305892,0.02102124,-0.128227493,0.898306698,0.922974311,-7.157046335
EPB41,0.192150141,0.059315116,3.227420518,0.001842525,0.004169746,-2.250501652
EPB41L1,-1.171584672,0.234027173,-7.636411513,5.37E-11,6.68E-10,14.59992819
EPB41L2,0.26071268,0.10880942,3.412886622,0.001032073,0.002484153,-1.709170887
EPB41L3,1.298172999,0.376980671,5.617863504,3.01E-07,1.61E-06,6.118329785
EPB41L4A,-0.153861245,0.026038052,-2.104418083,0.038638898,0.062840881,-4.997874505
EPB41L4A-AS1,0.132839353,0.299359196,0.903744782,0.368978466,0.445989474,-6.756213775
EPB41L4A-AS2,0.419503086,0.022388725,5.066495324,2.75E-06,1.19E-05,3.965608278
EPB41L4B,0.135129479,0.07702795,1.581184811,0.117977189,0.16697413,-5.926595137
EPB41L5,-1.611967489,0.353946815,-9.622490322,8.41E-15,2.53E-13,23.2616775
EPB42,-0.122025415,0.155747383,-1.380203084,0.171559215,0.231113509,-6.217860262
EPC1,0.693314116,0.068255505,4.85243259,6.32E-06,2.51E-05,3.158810948
EPC2,0.003111887,-0.149997961,0.013360338,0.989375221,0.99218823,-7.165235791
EPCAM,-1.948355727,-0.930366502,-5.207799524,1.57E-06,7.19E-06,4.507565463
EPDR1,1.882802868,0.088038945,6.790159758,2.15E-09,1.88E-08,10.96308444
EPG5,1.064032108,0.411069348,5.022209028,3.27E-06,1.39E-05,3.797253976
EPHA1,-0.682626333,0.043726416,-8.991320181,1.36E-13,3.05E-12,20.51124811
EPHA1-AS1,0.111399447,0.096121943,1.547102624,0.125981063,0.176642176,-5.978607879
EPHA10,-0.931407629,0.084753476,-8.242142448,3.71E-12,6.03E-11,17.23755292
EPHA2,0.617297414,-0.036802953,4.023171681,0.000134123,0.000396059,0.221671395
EPHA3,0.621061659,0.184011518,4.075847444,0.000111468,0.000334765,0.398251097
EPHA4,0.034063583,0.045074121,0.211344488,0.833182578,0.868754832,-7.142838516
EPHA5,0.552318693,0.378333102,3.897259492,0.000207587,0.000585529,-0.194328098
EPHA5-AS1,-0.465866556,-0.005990117,-4.555997039,1.95E-05,6.94E-05,2.072355729
EPHA6,-0.026824633,0.062554936,-0.307758292,0.759105732,0.807897335,-7.117657447
EPHA7,-0.076009217,0.165823543,-0.426332012,0.671067672,0.7305406,-7.073902495
EPHA8,0.017558463,0.02670389,0.171553107,0.864243556,0.894419713,-7.150507542
EPHB1,-0.039995564,0.316680965,-0.177842455,0.85931854,0.890413489,-7.149401354
EPHB2,0.364262006,0.124796583,2.303756679,0.023963106,0.041194815,-4.582075061
EPHB3,-0.635881574,-0.025053599,-7.345421438,1.92E-10,2.10E-09,13.34097055
EPHB4,0.678094556,0.099962428,7.4671059,1.13E-10,1.31E-09,13.86657358
EPHB6,-0.197219522,0.148589692,-1.707186312,0.091858556,0.134518846,-5.725135199
EPHX1,-0.266138387,0.153064064,-1.641297113,0.104856347,0.150890832,-5.832276752
EPHX2,-0.025435146,0.10765171,-0.206262193,0.837136118,0.872145983,-7.14390673
EPHX3,-0.085537109,0.088518053,-0.788196885,0.433026275,0.509600511,-6.853741171
EPHX4,-1.320975664,0.427607692,-5.610287557,3.11E-07,1.65E-06,6.088097713
EPM2A,0.030143433,0.037535723,0.200643361,0.841511914,0.875581658,-7.145057486
EPM2AIP1,0.777352434,0.187399817,4.19672073,7.25E-05,0.000227757,0.808942775
EPN1,0.703668401,0.174247908,5.995239457,6.33E-08,3.96E-07,7.644194573
EPN2-AS1,0.331643667,0.109712229,3.995647404,0.000147659,0.000430933,0.129995637
EPN2-IT1///EPN2,0.082830366,0.075763745,0.739768116,0.461713334,0.537299398,-6.890720724
EPN3,-0.323289429,0.131433229,-1.79185307,0.077125624,0.115477966,-5.581741251
EPO,0.564578082,0.226609271,5.508252458,4.71E-07,2.40E-06,5.682580256
EPOR,0.473926156,0.175243013,2.982320947,0.003840128,0.008081398,-2.930306207
EPPIN-WFDC6///EPPIN,-1.198556472,0.184076172,-11.54248605,2.11E-18,1.68E-16,31.46975549
EPPK1,-1.319468667,0.092629143,-9.807512091,3.74E-15,1.24E-13,24.06465594
EPRS,-0.015162619,0.073433146,-0.133168049,0.894411465,0.919582896,-7.156396121
EPS15,1.261557658,0.09791652,5.052308508,2.91E-06,1.25E-05,3.91159747
EPS15L1,-0.288247901,0.20116303,-1.444793426,0.152614859,0.208833966,-6.128329667
EPS8,2.350406445,-0.233748954,6.871605512,1.51E-09,1.37E-08,11.30940044
EPS8L1,0.629200409,0.162909633,6.248771822,2.18E-08,1.52E-07,8.689053289
EPS8L2,-0.060648713,0.031792142,-0.648895002,0.518356823,0.591081591,-6.953866883
EPS8L3,0.044919092,0.058145597,0.504467728,0.615388137,0.680935155,-7.037381862
EPSTI1,1.633017305,0.238498405,5.181274968,1.75E-06,7.90E-06,4.405289365
EPT1,-0.643453266,0.031253585,-5.84999113,1.16E-07,6.80E-07,7.052456318
EPX,-0.006922556,0.096728234,-0.056449795,0.955131218,0.966703293,-7.163720972
EPYC,3.858173087,1.640628502,6.728733711,2.81E-09,2.39E-08,10.7025474
EQTN,0.227605074,0.03922038,4.181338221,7.67E-05,0.000239358,0.756259204
ERAL1,-0.349884719,-0.091791703,-3.752659335,0.000339464,0.000913335,-0.661134369
ERAP1,0.544409048,0.151905169,2.233011637,0.028482974,0.047894072,-4.73342147
ERAP2,0.548961271,0.52109073,2.063519751,0.042468181,0.068254409,-5.079062693
ERBB2,0.197189376,0.098157141,2.177333184,0.03255069,0.053967825,-4.849623322
ERBB3,-2.007127082,0.188245068,-11.00242529,2.10E-17,1.29E-15,29.19326809
ERBB4,-2.282152349,0.273802306,-6.941051527,1.12E-09,1.04E-08,11.60543368
ERBIN,0.116749803,0.086339457,1.350843449,0.180742554,0.241796855,-6.257269658
ERC1,-0.854898752,0.077185859,-7.042862485,7.20E-10,7.01E-09,12.04059087
ERC2,0.273999989,0.207785905,2.115911801,0.037618117,0.061351352,-4.97480282
ERC2-IT1,-0.018846331,0.172585046,-0.159041924,0.874056541,0.902830981,-7.152589724
ERCC1,0.446360869,-0.022583632,3.530138535,0.000708219,0.001774021,-1.355516798
ERCC2,0.882205132,0.06719459,10.47363672,2.05E-16,9.79E-15,26.93756954
ERCC3,-0.267346963,-0.148497554,-1.639514118,0.105227781,0.151334317,-5.83512156
ERCC4,0.113344234,0.034725088,0.675631046,0.501319811,0.574869828,-6.936135983
ERCC5,0.993657243,0.074241823,4.591833324,1.70E-05,6.14E-05,2.201681465
ERCC6,-0.154054854,-0.022905256,-1.627535151,0.107750931,0.154423311,-5.854159567
ERCC6-PGBD3///PGBD3///ERCC6,-0.171135362,0.033656437,-1.321304725,0.190352794,0.252934846,-6.296104156
ERCC6L,-0.805409762,0.123650438,-7.777182315,2.89E-11,3.84E-10,15.21124028
ERCC6L2,0.819491385,0.129240971,6.676243815,3.52E-09,2.94E-08,10.48037824
ERCC8,0.114355595,0.060872373,1.377097586,0.172513403,0.232229983,-6.222066899
EREG,0.185900232,0.223954302,0.814705034,0.417779644,0.494802338,-6.832523389
ERF,0.295562965,0.177731165,2.387650602,0.019434383,0.034147517,-4.397297744
ERFE,-1.338830787,0.104070052,-7.18349968,3.90E-10,4.02E-09,12.64379012
ERG,1.585129703,0.308917129,7.564996186,7.35E-11,8.83E-10,14.29031965
ERGIC1,0.153608383,0.077828617,2.208111939,0.030243404,0.050567244,-4.785706386
ERGIC2,0.433602014,0.115833849,4.241218637,6.18E-05,0.000197041,0.962018466
ERGIC3,-0.026868636,0.004049264,-0.496215641,0.621170354,0.686410385,-7.041526711
ERH,0.636943037,0.034706955,3.284114949,0.001546669,0.003554508,-2.087424443
ERI1,0.630134473,0.167669183,3.793653951,0.000295605,0.000806266,-0.530008082
ERI2,0.079292738,0.032239257,1.293850135,0.199624437,0.263458729,-6.331463168
ERI3,0.271848675,0.02238512,2.174927193,0.032737368,0.054251402,-4.854586415
ERICH1,-0.385659333,0.194360359,-2.527655202,0.013552785,0.024802763,-4.076355751
ERICH1-AS1,-0.276679358,0.001285565,-3.758462713,0.000332898,0.000897952,-0.642630765
ERICH3,-0.448050162,0.230819636,-2.459443051,0.01618194,0.029057003,-4.234669272
ERICH3-AS1,0.338641818,0.18404342,3.287491414,0.001530539,0.003523633,-2.077644905
ERICH4,0.233457659,0.087516983,3.107639308,0.002650149,0.005787043,-2.587913569
ERICH5,-1.262572489,0.347142464,-5.005486803,3.49E-06,1.47E-05,3.733875938
ERICH6,-0.724296021,-0.109777686,-7.883640634,1.81E-11,2.48E-10,15.67433749
ERLEC1,0.758449355,0.085595724,3.323823481,0.001366681,0.003187345,-1.97193784
ERLIN1,-0.498098125,-0.002462285,-4.86848549,5.94E-06,2.38E-05,3.218692609
ERLIN2,-0.253443152,0.121278415,-1.722584879,0.08901932,0.130965195,-5.699532521
ERMAP,0.346079292,-0.133272668,2.67774488,0.00907341,0.017411074,-3.715234504
ERMARD,0.265048156,-0.006833115,1.855936797,0.067328172,0.102385626,-5.468972629
ERMN,0.127614951,0.051591046,2.002517958,0.048786103,0.077130986,-5.19750769
ERMP1,-1.149995876,-0.085044611,-7.798704689,2.63E-11,3.51E-10,15.30481231
ERN1,0.769970077,0.150069526,5.096992996,2.44E-06,1.06E-05,4.081967966
ERN2,0.434860689,0.209898683,3.468612528,0.000863778,0.002120183,-1.54217123
ERO1A,0.213561969,0.172189904,0.645307594,0.520665839,0.593288324,-6.956192137
ERO1B,0.84574199,0.203460806,5.127565409,2.16E-06,9.54E-06,4.198954044
ERP27,-2.104773411,0.679246069,-5.005716606,3.49E-06,1.47E-05,3.734746185
ERP29,0.486287766,0.028097261,2.567102003,0.012214316,0.02265274,-3.98313534
ERP44,0.400794803,0.057033449,3.450835678,0.000914422,0.002233635,-1.595659042
ERRFI1,2.42877504,0.064704014,8.888952932,2.13E-13,4.56E-12,20.06407226
ERV3-1,-0.347176385,0.05442205,-4.290369926,5.18E-05,0.000168069,1.132253938
ERV3-2,-1.708444748,0.221610122,-8.690892271,5.11E-13,1.01E-11,19.19848761
ERV9-1,0.370093477,0.175344419,2.96378097,0.004053357,0.008487528,-2.98001952
ERVFH21-1,-0.845029164,0.06095159,-8.20659937,4.35E-12,6.89E-11,17.08237435
ERVFRD-1,-0.349730986,-0.025273147,-3.886552216,0.000215365,0.00060501,-0.229300231
ERVH-1,-1.646140566,-0.361378881,-9.661667412,7.08E-15,2.17E-13,23.43185485
ERVH-3,-0.359092076,0.025353647,-3.639442091,0.000495147,0.001285958,-1.01815313
ERVH-4,-1.141109099,-0.059812378,-7.40617682,1.47E-10,1.67E-09,13.60323003
ERVH-6,0.149192106,0.132199466,1.386094372,0.169760151,0.229078782,-6.209855299
ERVH48-1,-0.270713969,-0.001278459,-4.519316712,2.23E-05,7.84E-05,1.94058187
ERVK13-1,-0.053283172,0.173443301,-0.466793414,0.641979346,0.704984554,-7.05575192
ERVK3-1///ZNF8,0.520745222,0.198541286,2.64549548,0.00990301,0.018803279,-3.79429154
ERVK3-2,0.089768362,0.043955797,1.405836614,0.163836402,0.222096674,-6.182793811
ERVMER34-1,0.098728096,0.071046645,0.76183759,0.448508069,0.52429364,-6.874155058
ERVMER61-1,-0.116264302,0.049925492,-1.708226622,0.091664431,0.13429652,-5.723412213
ERVV-1,-0.187620097,0.014246664,-2.528147057,0.013535313,0.024777015,-4.075200898
ERVW-1,0.33625965,0.173190857,3.231448776,0.001819866,0.004123088,-2.2389855
ESAM,0.182739899,0.020736407,1.401155435,0.165226442,0.223748965,-6.189243365
ESCO1,-0.120306051,0.054101864,-0.826361861,0.411178375,0.488494155,-6.82297467
ESCO2,-1.445524412,0.394430274,-8.54597093,9.70E-13,1.80E-11,18.56502526
ESD,-0.149279174,0.101668584,-1.639059738,0.105322608,0.151441289,-5.835846075
ESF1,0.99421785,0.038789044,4.034894956,0.000128727,0.000381851,0.260842121
ESM1,0.71376947,0.320923526,2.865101935,0.005384416,0.01091372,-3.24045965
ESPL1,-0.584305321,0.012255565,-4.777569922,8.43E-06,3.26E-05,2.880933838
ESPN,0.426006136,0.207363344,3.815831555,0.00027419,0.000752753,-0.458666379
ESPNL,0.144388966,0.096051106,1.33556206,0.18566738,0.247419181,-6.277462327
