25,SYK
25,PRAK
25,PIM2
25,PAK5
25,BTK
25,BRSK2
25,MAPKAP-K2 
25,DYRK1A
25,IKK epsilon 
25,S6K1
25,ERK2
25,MNK2
25,JNK2
25,MST4
25,PLK1
25,CAMK1
25,CK1 delta 
25,EPH-A2
25,PKC zeta 
25,CK2
25,p38 delta MAPK
25,RSK2
25,IKK beta 
25,IR
25,PKC alpha 
25,NEK2a
25,PAK4
25,MSK1
25,MNK1
25,PKA
25,CAMKK beta 
25,PKB beta 
25,SRPK1
25,NEK6
25,PAK6
25,CSK
25,p38 alpha MAPK
25,JNK1
25,p38 beta MAPK
26,CDK2-Cyclin A
26,BRSK2
26,IKK epsilon 
26,PDK1
26,PRK2
26,MNK1
26,Aurora B
26,AMPK
26,TAK1
26,MKK1
26,ERK8
26,ROCK 2
26,PKD1
26,PHK
26,CHK1
26,CHK2
26,Aurora C
26,MARK3
26,FGF-R1
26,TBK1
26,Aurora A
26,MLK3
26,JAK2
26,GSK3 beta 
26,RSK1
26,MELK
26,DYRK3
26,ERK1
26,MARK2
26,MLK1
26,ERK2
26,S6K1
26,MNK2
26,PAK4
26,SYK
26,DYRK2
26,NEK2a
26,NUAK1
26,SGK1
26,MARK1
26,VEGFR1
26,MARK4
26,PKA
26,PKC alpha 
26,CAMKK beta 
26,Src
26,IRR
26,GCK
26,RSK2
26,YES1
26,CAMK1
26,MST4
26,CLK2
26,HIPK2
26,Lck
26,MST2
26,PAK5
26,JNK1
26,PAK6
26,JNK2
26,p38 gamma MAPK
26,PIM3
26,IRAK4
26,MSK1
26,p38 delta MAPK
26,TrkA
26,MEKK1
26,HIPK3
26,BRSK1
26,DYRK1A
26,JNK3
26,CK2
26,DAPK1
26,IKK beta 
26,PRAK
26,PKB alpha 
28,CK1 delta 
28,MNK1
28,BRSK2
28,Aurora B
28,MKK1
28,PIM3
28,Lck
28,YES1
28,ERK8
28,ERK1
28,CHK1
28,CDK2-Cyclin A
28,MNK2
28,Src
28,EPH-A2
28,PHK
28,DYRK2
28,FGF-R1
28,PIM1
28,PDK1
28,DYRK3
28,IRR
28,CHK2
28,RSK1
28,SGK1
28,RSK2
28,MST2
28,Aurora C
28,MARK3
31,MLK3
31,MINK1
31,NEK6
31,VEGFR1
31,CAMK1
31,MLK1
31,NEK2a
31,TIE2
31,IKK beta 
31,IKK epsilon 
31,HIPK3
31,PKB beta 
31,GCK
31,IRAK4
31,ERK8
31,FGF-R1
31,DYRK3
31,HIPK2
31,BTK
31,Src
31,BRSK1
31,MAPKAP-K3
31,YES1
31,RSK2
31,SYK
33,GSK3 beta 
33,PKC alpha 
33,MELK
33,CDK2-Cyclin A
33,AMPK
33,PLK1
33,PKD1
33,DYRK1A
33,CAMKK alpha 
33,MSK1
34,CK1 delta 
34,SGK1
34,MNK1
34,PIM1
34,PIM3
34,ERK8
34,AMPK
34,DYRK1A
34,MSK1
34,BRSK2
34,DYRK3
34,PRK2
34,RSK1
34,S6K1
35,CLK2
35,ERK8
35,PHK
35,CK1 delta 
35,DYRK1A
35,MINK1
35,DYRK3
35,GCK
35,TAK1
35,Lck
35,EPH-B4
35,HIPK2
35,EPH-B1
35,MLK3
35,RIPK2
35,CDK2-Cyclin A
35,CK2
35,YES1
35,DYRK2
35,EPH-A4
35,EPH-B2
35,EPH-B3
35,IRAK4
35,FGF-R1
35,TrkA
35,PRK2
35,Src
35,MSK1
35,VEGFR1
35,AMPK
35,MELK
35,Aurora B
35,NUAK1
35,CSK
35,ROCK 2
35,HIPK1
35,MNK1
35,MARK3
35,TBK1
35,CAMKK beta 
35,GSK3 beta 
35,IRR
35,RSK1
35,IKK epsilon 
35,IR
35,SGK1
35,Aurora A
35,MNK2
35,MLK1
35,BRSK2
35,S6K1
35,HIPK3
35,BTK
35,TTK
35,DAPK1
35,PKB alpha 
35,CHK2
35,BRSK1
35,SYK
35,PKB beta 
35,EPH-A2
35,PKA
35,PAK4
35,MARK1
35,CHK1
35,PIM1
35,p38 beta MAPK
35,RSK2
41,DYRK2
41,PHK
41,DYRK1A
41,DYRK3
41,MLK3
41,CLK2
41,GCK
41,RIPK2
41,HIPK2
41,ERK8
41,PIM1
41,PIM3
41,MINK1
41,RSK1
41,CHK2
41,PIM2
41,MLK1
41,PKB beta 
41,VEGFR1
41,IKK epsilon 
41,IRR
41,CAMK1
41,TrkA
41,CAMKK beta 
41,Aurora A
41,TTK
41,RSK2
41,S6K1
41,YES1
41,FGF-R1
41,HIPK3
41,IRAK4
41,BTK
41,MELK
41,MEKK1
41,SRPK1
41,MST2
41,HER4
41,NUAK1
41,SmMLCK
41,TAO1
41,DAPK1
41,PKC alpha 
41,HIPK1
41,TAK1
41,ROCK 2
42,CK1 delta 
42,p38 alpha MAPK
42,PKD1
43,DYRK2
43,PKB beta 
43,EPH-B3
43,PKC zeta 
43,PRAK
43,DYRK3
43,NEK2a
43,SRPK1
43,RSK2
43,MARK3
43,DYRK1A
43,FGF-R1
43,PLK1
43,PAK6
43,Aurora B
43,YES1
43,PIM1
43,HIPK2
43,PKD1
43,ERK1
43,PIM3
43,BTK
43,CAMK1
43,IGF-1R
43,ERK8
43,VEGFR1
43,IKK beta 
43,Src
43,MAPKAP-K2 
43,PAK4
43,BRSK2
43,MST4
43,IKK epsilon 
43,IRR
43,PAK5
43,S6K1
43,MST2
43,MSK1
43,RSK1
43,PIM2
44,Src
44,Lck
44,S6K1
44,MNK1
44,CAMKK beta 
45,MKK1
45,ERK8
45,HIPK2
45,CLK2
45,IRR
45,JNK1
45,CDK2-Cyclin A
45,DYRK2
45,YES1
45,SGK1
45,S6K1
45,IGF-1R
45,JNK2
46,CK1 delta 
46,PIM2
46,DYRK1A
46,Aurora B
46,MNK2
46,ERK8
46,SmMLCK
46,GSK3 beta 
46,GCK
46,RIPK2
46,MNK1
46,PIM3
46,DYRK3
46,SGK1
46,PIM1
46,PRK2
46,CLK2
46,Lck
46,MSK1
46,CK2
46,IRR
46,S6K1
46,DYRK2
46,CHK2
46,Src
46,JAK2
47,RSK1
47,PKC alpha 
47,MSK1
47,PHK
47,DYRK1A
47,SGK1
47,GSK3 beta 
47,CDK2-Cyclin A
47,S6K1
47,AMPK
47,PKD1
47,CHK1
47,MAPKAP-K2 
47,PKB alpha 
47,PKA
47,Lck
47,ROCK 2
47,MKK1
48,Lck
48,EPH-B2
48,EPH-B3
48,RIPK2
48,MELK
48,EPH-A2
48,HER4
48,IR
48,YES1
49,MST2
49,PKC alpha 
49,PHK
49,CHK1
49,PRK2
49,RSK2
49,PIM3
49,PAK4
49,PKD1
49,MSK1
49,PAK5
49,PAK6
49,RSK1
49,CDK2-Cyclin A
49,PDK1
49,S6K1
49,CAMKK beta 
49,AMPK
49,MARK3
49,MELK
49,PIM1
49,Aurora B
49,GSK3 beta 
49,Aurora C
49,HIPK2
49,SmMLCK
49,DYRK1A
49,DYRK3
49,MNK2
49,ERK8
49,CAMKK alpha 
49,ERK2
49,BRSK2
49,MKK1
50,RSK2
50,PKC alpha 
50,PIM1
50,PIM3
50,S6K1
50,PIM2
50,PKA
50,MST2
50,MSK1
50,PDK1
50,SmMLCK
50,PRK2
50,CHK1
50,RSK1
50,GSK3 beta 
50,SGK1
50,BRSK2
50,Aurora C
50,PKB alpha 
50,MELK
50,CHK2
50,PHK
50,Aurora B
50,PKB beta 
50,MKK1
50,CAMK1
50,AMPK
50,DYRK3
50,HIPK2
50,MARK3
50,JNK2
50,p38 delta MAPK
50,CAMKK beta 
50,DYRK1A
50,Lck
50,PKD1
52,PIM1
52,PIM3
52,DYRK1A
52,PIM2
52,MST2
52,RSK2
52,DYRK3
52,HIPK2
52,RSK1
52,GSK3 beta 
52,PLK1
52,DYRK2
52,HIPK3
52,Lck
52,ROCK 2
52,CK2
52,Aurora B
52,CHK2
52,SRPK1
52,PHK
52,p38 alpha MAPK
52,MARK3
52,ERK8
52,MELK
52,CAMKK beta 
52,PKD1
52,SmMLCK
52,PRAK
52,Aurora C
52,PKC zeta 
52,PAK4
52,MKK1
52,AMPK
52,SGK1
52,S6K1
52,MAPKAP-K3
52,PKC alpha 
52,MSK1
52,p38 beta MAPK
52,NEK2a
52,IKK beta 
52,PRK2
52,CAMKK alpha 
52,CAMK1
52,FGF-R1
52,Src
53,ROCK 2
53,PRK2
53,Aurora B
53,Aurora C
53,RSK1
53,PHK
53,AMPK
53,PKA
53,FGF-R1
53,BRSK2
53,MSK1
53,RSK2
53,EPH-A2
53,MNK1
53,MARK3
53,MELK
53,NUAK1
53,LKB1
54,PRK2
54,ROCK 2
54,RSK1
54,AMPK
54,MELK
54,MSK1
54,PKD1
54,RSK2
54,PKA
54,PKC alpha 
55,PRK2
55,ROCK 2
55,RSK1
55,AMPK
55,PKA
55,MELK
55,MSK1
55,DYRK3
55,RSK2
55,PKD1
55,PKB alpha 
55,GSK3 beta 
55,BRSK2
55,S6K1
56,PKA
56,S6K1
56,NUAK1
56,PKB alpha 
56,MSK1
56,ROCK 2
56,PRK2
56,RSK1
56,STK33
56,PKB beta 
56,ERK8
56,VEGFR1
56,CHK2
56,AMPK (hum)
56,DYRK3
56,SGK1
56,RSK2
56,CHK1
56,GCK
56,AMPK
56,FGF-R1
56,MARK3
56,BRSK2
56,PKD1
56,MINK1
56,PKC zeta 
56,MARK2
56,PKC gamma 
56,MELK
56,BRSK1
56,IRAK1
56,CDK2-Cyclin A
56,DAPK1
56,Aurora B
56,MKK2
56,CAMK1
56,MST3
56,MAP4K3
56,SIK2
57,ROCK 2
57,ERK8
57,RSK1
57,PRK2
57,MSK1
57,PKA
57,NUAK1
57,S6K1
57,DYRK3
57,RSK2
57,PKD1
57,CHK2
57,TAK1
58,DYRK1A
58,ERK8
58,DYRK3
60,DYRK1A
61,DYRK1A
61,DYRK3
61,DYRK2
61,IRR
62,CK1 delta 
62,PIM3
62,PIM1
62,Lck
63,MLK3
63,MLK1
63,VEGFR1
63,Aurora B
63,TAK1
63,CDK2-Cyclin A
63,NUAK1
63,IKK beta 
63,GCK
63,JAK2
63,IGF-1R
63,BTK
63,Aurora A
63,MST2
63,EPH-B3
63,MKK2
63,MINK1
63,IRAK4
63,ASK1
63,Src
63,YES1
63,CHK2
63,MEKK1
63,EPH-B1
63,FGF-R1
63,EPH-B2
63,MST4
63,DAPK1
63,TAO1
63,EPH-A4
63,HER4
63,MKK1
63,RSK1
63,ERK8
63,AMPK
63,TrkA
63,BRSK1
63,RIPK2
63,IKK epsilon 
63,PHK
63,EPH-A2
63,LKB1
63,PAK4
63,PDK1
63,EPH-B4
63,CAMK1
63,CLK2
63,RSK2
63,Lck
63,PIM2
63,TBK1
63,PIM3
63,SYK
63,CHK1
63,PIM1
63,PAK5
63,PRK2
63,SmMLCK
63,BRSK2
63,PKC alpha 
63,MARK1
63,MARK3
63,MELK
63,PKD1
63,IR
63,GSK3 beta 
63,HIPK2
63,PAK6
63,DYRK2
64,MINK1
64,MLK3
64,PHK
64,Aurora B
64,Aurora A
64,IKK epsilon 
64,IRAK4
64,RIPK2
64,MST2
64,GCK
64,MLK1
64,AMPK
64,VEGFR1
64,ERK8
64,TBK1
64,CLK2
64,JAK2
64,CHK2
64,EPH-B3
64,TAO1
64,TrkA
64,RSK1
64,BRSK2
64,MARK3
64,MARK1
64,HIPK2
64,Lck
64,MNK1
64,BRSK1
64,NUAK1
64,MNK2
64,MARK2
64,NEK2a
64,PAK4
64,MARK4
64,YES1
64,EPH-A4
64,BTK
64,MST4
64,FGF-R1
64,EPH-B2
65,IRAK4
65,CLK2
65,CK1 delta 
65,IRAK1
65,MINK1
65,TAK1
65,TrkA
65,DYRK1A
65,MLK3
65,GCK
65,PHK
65,VEGFR1
65,CAMKK beta 
65,DYRK3
65,SRPK1
65,MLK1
65,IRR
66,PHK
66,MKK1
66,Aurora A
66,MAPKAP-K2 
66,DYRK1A
66,IGF-1R
66,CHK1
66,ERK8
66,RSK1
66,RSK2
66,CDK2-Cyclin A
66,DYRK2
66,DYRK3
66,JAK2
66,JNK1
66,MSK1
66,MARK3
66,PAK6
66,IR
66,IKK epsilon 
66,PIM1
66,CLK2
66,MST2
66,MEKK1
66,IRAK4
66,ERK2
66,JNK2
66,PKA
66,GSK3 beta 
66,NUAK1
66,PIM2
66,PIM3
66,HIPK2
66,IRAK1
66,IRR
66,TrkA
66,VEGFR1
66,JNK3
66,PDK1
66,BRSK2
66,TBK1
66,MINK1
66,MLK3
66,S6K1
66,PKC zeta 
66,CAMK1
66,TLK1
66,PAK4
66,GCK
66,TAK1
66,FGF-R1
66,PKD1
66,SmMLCK
66,CHK2
66,AMPK
66,RIPK2
66,BTK
66,PRK2
66,IKK beta 
66,HIPK3
66,PAK2
66,PAK5
66,OSR1
66,Src
66,BRK
66,MELK
66,PKC alpha 
66,Aurora B
66,SYK
66,MKK2
66,PKB alpha 
66,CAMKK beta 
66,BRSK1
66,TAO1
66,MNK2
66,DAPK1
66,MARK1
66,Lck
66,STK33
66,ASK1
66,YES1
66,ZAP70
66,MARK4
66,p38 gamma MAPK
66,PRAK
66,HIPK1
66,TIE2
66,EPH-A4
66,ERK1
66,SGK1
66,EPH-A2
66,EPH-B2
66,MST4
66,LKB1
66,p38 delta MAPK
66,MAPKAP-K3
66,ROCK 2
66,MPSK1
66,HER4
66,EIF2AK3
66,MLK1
66,EPH-B3
66,SRPK1
66,TTK
66,PKB beta 
66,EPH-B1
66,MARK2
66,NEK2a
66,CSK
66,EPH-B4
66,p38 beta MAPK
66,MNK1
66,PKC gamma 
66,PLK1
66,MKK6
66,ABL
66,p38 alpha MAPK
67,GSK3 beta 
67,PAK4
67,PAK5
67,CDK2-Cyclin A
67,PHK
67,CHK2
67,PIM3
67,Lck
67,MARK3
67,Src
67,PAK6
67,BRSK2
67,MST2
67,ROCK 2
67,PIM1
67,Aurora B
69,Lck
69,CAMK1
69,DYRK1A
69,PRAK
70,CAMK1
70,SmMLCK
70,TrkA
71,PDK1
71,PHK
71,PIM3
71,PRK2
71,PKD1
71,MNK2
71,Aurora B
71,BRSK2
71,MELK
71,Aurora C
71,AMPK
71,RSK1
71,CHK1
71,RSK2
71,SGK1
71,MKK1
71,MST2
71,CAMKK beta 
71,MAPKAP-K2 
71,MARK3
71,PAK4
71,JNK1
71,DYRK1A
71,MSK1
71,DYRK3
71,PIM1
71,JNK3
71,PKA
72,MKK1
72,HIPK3
72,PLK1
72,Aurora B
72,GSK3 beta 
72,PHK
72,IKK epsilon 
72,YES1
72,MNK2
72,SmMLCK
72,FGF-R1
72,EF2K
72,HIPK2
72,CHK2
72,CK1 delta 
72,Aurora C
72,MNK1
72,p38 delta MAPK
72,CK2
73,CK2
73,PIM3
73,PIM1
73,PLK1
73,HIPK2
73,GSK3 beta 
73,DYRK1A
73,HIPK3
73,CK1 delta 
73,PIM2
73,RSK1
73,DYRK3
73,Lck
73,ERK8
73,PHK
73,SmMLCK
73,CDK2-Cyclin A
73,BRSK2
73,EF2K
73,PRK2
73,IKK beta 
73,PKC alpha 
73,CAMKK beta 
74,PIM1
74,PIM3
74,PKC alpha 
74,RSK2
74,IKK epsilon 
74,TBK1
74,MST2
74,MSK1
74,PDK1
74,S6K1
74,GSK3 beta 
74,RSK1
74,AMPK
74,HIPK2
74,ERK8
74,PRK2
74,Aurora B
74,CAMKK beta 
74,PHK
74,MKK1
74,MST4
74,VEGFR1
74,CHK1
74,PIM2
74,DYRK1A
74,SmMLCK
74,IGF-1R
74,CHK2
74,DYRK2
74,CDK2-Cyclin A
77,PIM3
77,PIM1
77,SmMLCK
77,PRK2
77,BRSK2
77,CK2
77,PIM2
77,HIPK2
77,IKK beta 
77,CAMK1
77,MSK1
77,S6K1
78,PRK2
78,BRSK2
78,ROCK 2
78,PIM1
78,PIM3
78,MSK1
78,RSK1
78,S6K1
78,CDK2-Cyclin A
78,CAMK1
78,RSK2
78,PKA
78,CK2
78,PKC alpha 
78,MNK1
78,DYRK3
78,SmMLCK
78,AMPK
78,PRAK
78,MNK2
78,PIM2
78,HIPK2
78,PKB alpha 
78,DYRK1A
78,PHK
78,PKD1
78,ERK8
78,PKC zeta 
81,MKK1
82,NEK6
82,MELK
82,Lck
82,CAMKK beta 
82,MST2
82,DYRK1A
83,MKK1
83,JAK2
83,MKK2
84,MKK1
84,RSK1
85,SmMLCK
85,DYRK3
85,PIM3
85,RSK1
85,ERK8
85,GSK3 beta 
86,DYRK2
86,PIM1
86,DYRK1A
86,PIM3
86,CLK2
86,MLK1
86,MLK3
86,IR
86,MST2
86,DYRK3
86,SmMLCK
86,BRSK2
86,NEK2a
86,BRSK1
86,VEGFR1
86,NUAK1
86,FGF-R1
86,Src
86,HIPK2
87,MKK2
88,RIPK2
88,VEGFR1
88,YES1
88,MINK1
88,Aurora B
88,CLK2
88,Src
88,Aurora A
88,MELK
88,MKK2
88,GCK
88,CAMK1
88,CHK1
88,FGF-R1
88,MLK3
88,MLK1
88,Lck
88,SmMLCK
88,PAK2
88,MST2
88,ERK8
88,MKK1
88,JAK2
88,PAK4
88,HIPK2
88,PAK5
88,HER4
89,Src
89,YES1
89,BRSK2
89,Lck
89,BTK
89,CK1 delta 
89,CSK
89,EPH-B3
89,p38 beta MAPK
89,EPH-A2
89,p38 alpha MAPK
89,S6K1
89,VEGFR1
89,Aurora C
89,FGF-R1
89,MELK
89,PKA
89,MST2
89,Aurora B
89,PKD1
89,JNK2
89,ROCK 2
89,MSK1
89,RSK1
89,JNK3
89,MNK1
90,Lck
90,EPH-B1
90,EPH-B3
90,RIPK2
90,CSK
90,EPH-B4
90,Src
90,EPH-A4
90,BTK
90,EPH-B2
90,YES1
90,CK1 delta 
90,HER4
90,FGF-R1
90,EPH-A2
90,MKK1
90,p38 alpha MAPK
90,p38 beta MAPK
90,VEGFR1
90,PKA
90,MELK
90,MKK2
90,PKC alpha 
90,TrkA
90,MSK1
90,MLK3
90,SmMLCK
91,Aurora A
91,EPH-A4
91,ERK8
91,CLK2
91,IR
91,PHK
91,IRAK4
91,Src
91,IGF-1R
91,CDK2-Cyclin A
91,AMPK
91,MST2
91,CHK2
91,EPH-B2
91,EPH-B4
91,TrkA
91,p38 delta MAPK
91,SmMLCK
91,MELK
91,HIPK1
91,HIPK2
91,MEKK1
91,Lck
91,RSK1
91,YES1
91,EPH-B3
91,Aurora B
91,NUAK1
91,LKB1
91,MINK1
91,RIPK2
91,BTK
91,CSK
91,S6K1
91,PKC alpha 
91,CAMK1
91,PIM1
91,SRPK1
91,FGF-R1
91,EPH-A2
91,PAK2
91,HIPK3
91,MST4
91,MLK1
91,RSK2
91,CAMKK beta 
91,VEGFR1
91,PAK4
91,PIM3
91,MSK1
91,PAK5
91,PAK6
91,TAK1
91,SYK
91,JAK2
91,PRK2
91,GCK
91,TAO1
91,EPH-B1
91,GSK3 beta 
91,MKK1
91,BRSK2
91,SGK1
91,BRSK1
91,TTK
91,MARK4
91,DYRK3
91,MARK2
91,p38 gamma MAPK
91,PKD1
91,PKB beta 
91,p38 alpha MAPK
91,p38 beta MAPK
92,IKK beta 
92,PIM3
92,PIM1
92,ERK8
92,MNK1
92,GSK3 beta 
92,DYRK1A
92,PIM2
92,DYRK3
93,Src
93,CDK2-Cyclin A
93,CLK2
93,MLK1
93,PAK4
93,YES1
93,ERK8
93,MLK3
93,TrkA
93,TAK1
93,CAMKK beta 
93,IRAK4
93,DYRK1A
93,MST2
93,PAK5
93,EPH-B2
93,SRPK1
93,BTK
93,IRR
93,Lck
93,SmMLCK
93,MEKK1
93,EPH-B4
93,IGF-1R
93,GCK
93,ABL
93,EPH-A4
93,RSK1
93,MST4
95,DYRK2
95,DYRK3
95,PIM3
95,HIPK2
95,PIM1
