Gene.symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Division,Category
GBA3,-0.524230199,0.21272882699999998,-3.0145343710000003,0.003494179,0.007431485,-2.8433475689999996,NA,NA
GBAP1,0.643565963,-0.010471046999999999,4.127629239,9.279999999999999e-05,0.000283838,0.573262639,NA,NA
GBAP1///GBA,-0.484524281,-0.142504964,-4.724122406,1.0300000000000001e-05,3.9200000000000004e-05,2.683963094,NA,NA
GBAS,-0.49657063700000004,-0.255254126,-2.020547251,0.046839969,0.074462079,-5.162832755,NA,NA
GBAT2,-0.23014327399999998,-0.012569607,-2.8106528039999996,0.006280966999999999,0.012530919,-3.381128634,NA,NA
GBE1,1.627705985,-0.050079000000000005,7.053261546,6.88e-10,6.74e-09,12.08511228,NA,NA
GBF1,-0.077835403,0.026909465,-0.9695744820000001,0.33532557399999996,0.41110452799999997,-6.694822243,NA,NA
GBGT1,0.44669927299999995,0.083641093,5.095071825,2.46e-06,1.07e-05,4.074627926000001,NA,NA
GBP1,0.157523421,0.14122462800000002,1.2340009840000001,0.220994236,0.287675976,-6.406077657999999,NA,NA
GBP1P1,-0.22392233600000003,0.006391824,-3.05695231,0.003082679,0.006629265,-2.727725065,NA,NA
GBP2,0.12984611,0.10026204400000001,0.50066871,0.618047105,0.6834009109999999,-7.039298464,NA,NA
GBP3,1.5152588930000002,-0.35436250700000005,4.156196134,8.379999999999999e-05,0.000259059,0.67041046,NA,NA
GBP4,-0.582687894,0.153711611,-3.648356997,0.000480765,0.001252705,-0.9903174090000001,NA,NA
GBP5,0.136202976,0.269493547,0.509288269,0.6120215999999999,0.678050094,-7.0349291879999996,NA,NA
GBP6,0.23634451,0.082564844,2.998224685,0.003665549,0.007754395,-2.887466766,NA,NA
GBX1,0.40333122600000004,0.128681196,4.497925872,2.42e-05,8.44e-05,1.864017721,NA,NA
GBX2,-0.110105817,0.064723574,-1.248653587,0.215613733,0.281550965,-6.388123405,NA,NA
GC,-0.21360134600000003,0.00073671,-3.2455590610000002,0.001742541,0.003962444,-2.198560706,NA,NA
GCA,-1.215257928,-0.45772790799999996,-4.376436891,3.78e-05,0.00012648,1.433201692,NA,NA
GCAT,0.398753195,0.060359415,3.130061421,0.002477465,0.005445814,-2.525498313,NA,NA
GCC1,0.407435912,0.09749719999999999,5.202064067,1.61e-06,7.33e-06,4.485429195,NA,NA
GCC2,-0.6862483659999999,0.275494868,-2.378021743,0.019912262,0.034874806,-4.418795071,NA,NA
GCC2-AS1,0.159214506,0.046617632,2.119212959,0.037329293,0.060947408,-4.968155666,NA,NA
GCDH,-0.462144815,0.063934307,-3.7744014619999997,0.000315483,0.000855338,-0.5917106910000001,NA,NA
GCFC2,-0.365834736,-0.036588669,-3.248142473,0.001728722,0.00393263,-2.1911450269999997,NA,NA
GCG,0.139139758,0.072126642,1.875396303,0.06456829,0.098711521,-5.434013101000001,NA,NA
GCGR,-0.109190945,-0.0058720280000000005,-1.280283969,0.20432820399999999,0.268861136,-6.348672947000001,NA,NA
GCH1,0.48883263,0.000545218,1.5690660680000001,0.120775251,0.17034254899999998,-5.945211219,NA,NA
GCHFR,-0.07273203,-0.009555581,-0.622430244,0.5355168339999999,0.607500488,-6.970720556,NA,NA
GCK,0.27260842,0.11657063,3.567291782,0.000627556,0.00158989,-1.241663959,NA,NA
GCKR,0.400648766,0.082418499,4.2285735,6.47e-05,0.000205302,0.918416896,NA,NA
GCLC,-0.207231611,-0.017716309,-3.415274975,0.001024266,0.0024679470000000003,-1.702054011,NA,NA
GCLM,-0.10710962199999999,0.20524085600000003,-0.401596954,0.6891045570000001,0.746409572,-7.084192246000001,NA,NA
GCM1,0.07440475,0.087465523,1.0338953929999999,0.30445461,0.37909256399999997,-6.630775675,NA,NA
GCM2,0.17409068600000002,0.055012831,2.1241321159999997,0.03690248,0.060312592000000005,-4.958233471000001,NA,NA
GCN1,-0.35914262700000005,0.032391473999999996,-2.3054776869999998,0.023861537999999998,0.041048791,-4.578342059,NA,NA
GCNT1,0.6545122560000001,0.262505872,3.3130962619999997,0.001413259,0.003279453,-2.003238666,NA,NA
GCNT1P1,-0.698131638,-0.070955435,-7.545697818,8.000000000000001e-11,9.550000000000001e-10,14.20672064,NA,NA
GCNT2,-0.5935699520000001,0.043830590999999995,-2.661390845,0.00948586,0.018093158,-3.755424442,NA,NA
GCNT3,-0.538721608,0.226420283,-2.991874,0.00373436,0.007888698000000001,-2.904594972,NA,NA
GCNT4,-0.22257374100000002,-0.032304422,-3.6517700060000005,0.00047536400000000004,0.001239797,-0.97964807,NA,NA
GCNT7,0.101258407,0.097557274,1.163509906,0.24825240699999998,0.318279295,-6.489601131000001,NA,NA
GCOM1///POLR2M,-0.055919712,0.03499723,-0.8088853979999999,0.42109900299999997,0.49819863799999997,-6.837240672999999,NA,NA
GCSAM,-0.524975956,-0.0040990079999999995,-5.79294247,1.47e-07,8.43e-07,6.821519625,NA,NA
GCSAML,0.348674352,0.19392915,4.072066643,0.000112963,0.00033888900000000004,0.385527986,NA,NA
GCSAML-AS1,-0.007669803,0.05082239400000001,-0.09269681699999999,0.9263876609999999,0.944711345,-7.160998692000001,NA,NA
GDA,-0.869354913,0.266150024,-3.499680909,0.000781577,0.0019396270000000002,-1.448213416,NA,NA
GDAP1,0.804559107,0.19897758899999998,3.0848637360000004,0.0028369890000000003,0.006157525,-2.650957054,NA,NA
GDAP1L1,0.216182732,0.070131917,3.37068858,0.001179616,0.002799259,-1.834309669,NA,NA
GDAP2,-0.328395917,0.004428313,-3.835013033,0.000256871,0.0007088839999999999,-0.396735834,NA,NA
GDE1,-0.13005170300000002,0.000316348,-0.9209531740000001,0.35998085799999996,0.43656249799999997,-6.740572703,NA,NA
GDF10,-0.082628989,0.007881081,-1.0296014759999998,0.306453563,0.381197079,-6.635175941,Matrisome-associated,Secreted Factors
GDF11,-0.2681167,0.081491614,-2.066825171,0.042146975,0.067836298,-5.072553842,Matrisome-associated,Secreted Factors
GDF15,0.44055637700000005,0.129506287,4.639989164,1.42e-05,5.22e-05,2.376361996,Matrisome-associated,Secreted Factors
GDF2,0.214543254,0.085708915,2.7021049839999995,0.008489262,0.016400617,-3.654992618,Matrisome-associated,Secreted Factors
GDF3,-0.44222369,-0.03081134,-4.952851404,4.29e-06,1.7800000000000002e-05,3.535080877,Matrisome-associated,Secreted Factors
GDF5,-0.7383614709999999,-0.22847549600000003,-8.257667356,3.4700000000000004e-12,5.670000000000001e-11,17.30534364,Matrisome-associated,Secreted Factors
GDF7,0.12501799,0.084667155,1.311347118,0.193677472,0.256646616,-6.309010653,Matrisome-associated,Secreted Factors
GDF9,-0.514903579,-0.022186143,-4.620671839,1.53e-05,5.5799999999999994e-05,2.3061678569999997,Matrisome-associated,Secreted Factors
GDI1,0.698652367,0.014435151,5.558975933999999,3.83e-07,2e-06,5.883781119,NA,NA
GDI2,-0.76624492,0.120025168,-4.8084628369999995,7.49e-06,2.9199999999999998e-05,2.9953252239999997,NA,NA
GDNF,0.117470201,0.07069910000000001,1.577218611,0.118887169,0.168074295,-5.93270254,Matrisome-associated,Secreted Factors
GDPD1,0.534263928,0.21235687399999997,4.722986475,1.04e-05,3.929999999999999e-05,2.679789854,NA,NA
GDPD2,-0.36600768100000003,-0.040554232,-4.216004108,6.77e-05,0.00021402200000000002,0.875156183,NA,NA
GDPD3,-0.358522102,0.117742266,-2.696229823,0.008626921,0.016646301000000002,-3.6695629239999996,NA,NA
GDPD5,0.20035368,0.10873633099999999,1.921232602,0.058441784000000004,0.090478615,-5.350356164,NA,NA
GDPGP1,-0.316549867,0.006040649,-5.30462997,1.07e-06,5.06e-06,4.882998673,NA,NA
GEM,1.934554329,0.59797578,7.059451712,6.700000000000001e-10,6.579999999999999e-09,12.1116205,NA,NA
GEMIN2,0.6848972529999999,0.252142085,3.1532178710000003,0.002310185,0.005109957,-2.460676246,NA,NA
GEMIN4,0.90277166,-0.066784354,5.8178968189999996,1.32e-07,7.68e-07,6.922430793999999,NA,NA
GEMIN5,-0.647101291,-0.206626411,-4.7153274739999995,1.07e-05,4.04e-05,2.651666101,NA,NA
GEMIN6,0.057396709000000004,0.033336088,0.72362076,0.471513776,0.5467286379999999,-6.902537085,NA,NA
GEMIN7,0.00611929,0.056619934000000004,0.053190677,0.957719159,0.968572436,-7.163900915,NA,NA
GEMIN8,0.019516186,0.0010271430000000001,0.10056402199999999,0.920160633,0.940216555,-7.16023311,NA,NA
GEN1,0.056957149000000006,0.032268992999999996,1.287505505,0.20181416,0.266001095,-6.339533457000001,NA,NA
GET4,0.361499501,0.037073874,4.6708555,1.26e-05,4.7e-05,2.488859492,NA,NA
GET4///SUN1,-0.335049237,0.027870675,-2.394831941,0.019084653,0.033614464,-4.381216106,NA,NA
GFAP,0.011394763,0.04303607,0.14613095199999998,0.884203834,0.911039615,-7.154573313999999,NA,NA
GFER,0.15216675,0.155717894,1.6061918590000002,0.11236738800000001,0.160058701,-5.887757368,NA,NA
GFI1,-0.5310273320000001,-0.056129015,-5.139820603,2.06e-06,9.14e-06,4.245943803,NA,NA
GFI1B,0.168423343,0.06239818,1.85539929,0.06740578900000001,0.10247838199999999,-5.4699335520000005,NA,NA
GFM1,-0.060212957000000004,0.021489596,-0.94603858,0.347118663,0.423355972,-6.7172554689999995,NA,NA
GFM2,-0.11508317400000001,-0.003166778,-2.172415542,0.03293324,0.054531261,-4.859762297,NA,NA
GFOD1,-0.08785970900000001,0.270542977,-0.39043964299999995,0.6973006420000001,0.753377623,-7.088633314,NA,NA
GFOD2,0.20715148,0.020220744,2.08063787,0.040827298,0.065936724,-5.045254014,NA,NA
GFPT1,0.24740546100000002,0.089265723,1.6715192769999998,0.09872044099999999,0.14315237,-5.783619054,NA,NA
GFPT2,2.069690639,0.72887305,8.719524033999999,4.5000000000000005e-13,9.03e-12,19.3236362,NA,NA
GFRA1,0.25266464,0.287678242,1.1834911240000001,0.240292883,0.30946726199999997,-6.466406231000001,NA,NA
GFRA2,0.328768452,0.195017122,3.31066273,0.0014240320000000002,0.003302725,-2.01032893,NA,NA
GFRA3,-0.46650511100000003,-0.08440294599999999,-6.011731915,5.91e-08,3.7200000000000005e-07,7.711713608999999,NA,NA
GFRA4,0.300901824,0.06686555599999999,4.246901874,6.0599999999999996e-05,0.00019346400000000002,0.9816408790000001,NA,NA
GGA1,0.84549236,0.36488213700000005,5.2137174580000005,1.54e-06,7.04e-06,4.530418049,NA,NA
GGA2,0.09951923,0.068638053,1.149007006,0.254146285,0.32471162600000003,-6.506197900000001,NA,NA
GGA3,0.32834611399999997,0.024203665,2.53922499,0.013147127,0.024179962000000003,-4.049140156,NA,NA
GGACT,0.07947760799999999,0.108479874,1.0595832109999999,0.292680762,0.366451586,-6.604080046,NA,NA
GGCT,-0.14109825199999998,-0.202159041,-0.531786024,0.59642091,0.6641145039999999,-7.023176134,NA,NA
GGCX,1.210109405,0.17617560000000002,6.8621022620000005,1.58e-09,1.42e-08,11.26894232,NA,NA
GGH,-0.237920512,-0.090870851,-0.735901499,0.464049514,0.539594152,-6.893573658999999,NA,NA
GGN,-0.178305209,-0.00044457,-1.901457234,0.061021824,0.093922972,-5.3866738729999994,NA,NA
GGNBP2,0.234204777,0.198279325,2.195170728,0.03119547,0.051986990999999996,-4.8126770919999995,NA,NA
GGPS1,0.523580969,0.00200906,3.617138218,0.000532942,0.0013740010000000001,-1.08758457,NA,NA
GGT1,-0.279160135,0.080232792,-2.42944996,0.017476278,0.031104555,-4.303112734,NA,NA
GGT2///GGTLC1///GGTLC2///GGT1,0.068948542,0.11905957199999999,0.512903851,0.609502041,0.675801848,-7.033074388999999,NA,NA
GGT5,0.897688224,0.080847839,9.196882054,5.47e-14,1.3500000000000001e-12,21.408515100000002,NA,NA
GGT6,-0.788748052,0.103737464,-5.695400415,2.19e-07,1.21e-06,6.428693031,NA,NA
GGT7,0.633567209,0.20665942699999998,7.398254033,1.53e-10,1.7199999999999999e-09,13.56901087,NA,NA
GGTA1P,1.407254886,0.08671694699999999,5.971978455,6.98e-08,4.32e-07,7.549077272000001,NA,NA
GGTLC1,0.017358381000000003,0.052803034000000006,0.16321208199999998,0.870783457,0.900068807,-7.1519132,NA,NA
GGTLC2,0.039966247,0.06570226900000001,0.504721489,0.61521071,0.68077273,-7.037253327999999,NA,NA
GH1,-0.152993099,0.038273842999999995,-1.7245275130000002,0.08866630800000001,0.130540914,-5.696287466,Matrisome-associated,Secreted Factors
GH1///CSHL1///CSH1,-0.225224603,0.040038032,-2.459441405,0.016182009,0.029057002999999998,-4.234673047,NA,NA
GH1///CSHL1///CSH2///CSH1,-0.5846377229999999,-0.005957766999999999,-7.104148928,5.52e-10,5.520000000000001e-09,12.30316562,NA,NA
GH2,-0.151455813,0.05726250099999999,-1.957694876,0.053926608,0.084345967,-5.282500361,Matrisome-associated,Secreted Factors
GH2///GH1///CSHL1///CSH1,-0.118352303,0.058913806,-1.262000886,0.210796855,0.27595834199999997,-6.371591598999999,NA,NA
GHDC,0.694319279,0.154125375,7.467904999,1.13e-10,1.31e-09,13.87002953,NA,NA
GHET1,0.057835113,0.274463423,0.397295875,0.69225976,0.748950977,-7.0859190110000005,NA,NA
GHITM,-1.128383555,-0.096442419,-5.410837484,6.990000000000001e-07,3.43e-06,5.298396135,NA,NA
GHR,2.393451151,0.585853605,8.959874005,1.56e-13,3.46e-12,20.37390023,NA,NA
GHRH,-0.09487698800000001,0.04267282,-1.1361862740000002,0.259438656,0.330618653,-6.520702192000001,NA,NA
GHRHR,0.047566299000000006,0.031099987000000003,0.509676832,0.6117505999999999,0.6777876979999999,-7.034730478999999,NA,NA
GHRL,0.039673715,0.069338533,0.366778621,0.714800502,0.768659599,-7.097638937999999,NA,NA
GHRLOS,0.366489821,0.149748141,3.050655701,0.0031407740000000003,0.006742453000000001,-2.7449681569999997,NA,NA
GHSR,0.324276288,0.13763899,3.599072033,0.00056555,0.0014479879999999999,-1.143603505,NA,NA
GID4,0.29458994899999996,0.050642624000000004,2.8968455680000003,0.004917688,0.01006039,-3.157448703,NA,NA
GID8,-0.263478634,0.059777805999999996,-1.6263812430000002,0.107996539,0.15470546,-5.855986586,NA,NA
GIF,-0.144708411,0.017511399,-1.852060077,0.06788966099999999,0.103129351,-5.475897505,NA,NA
GIGYF1,0.40715250399999997,0.17755976199999998,4.232432775,6.38e-05,0.000202678,0.931715515,NA,NA
GIGYF2,0.39922437200000005,0.124243695,3.298699727,0.0014781179999999998,0.003413559,-2.045127345,NA,NA
GIMAP1,1.9610712069999998,0.262644217,7.3066649560000005,2.2800000000000001e-10,2.46e-09,13.17385559,NA,NA
GIMAP1-GIMAP5///GIMAP5,0.5708594229999999,0.09688390300000001,4.6679775789999995,1.28e-05,4.7499999999999996e-05,2.478352994,NA,NA
GIMAP2,1.485393327,0.310571207,5.086479537,2.54e-06,1.11e-05,4.041816693,NA,NA
GIMAP4,0.257356497,-0.007573338000000001,1.714683653,0.090467036,0.132769831,-5.712696195,NA,NA
GIMAP5,0.062896274,0.055899847999999995,0.6675771420000001,0.5064199739999999,0.579700339,-6.941551661,NA,NA
GIMAP6,2.40785612,0.16832861,7.996835169,1.1e-11,1.5800000000000002e-10,16.16736804,NA,NA
GIMAP7,1.939157229,-0.012002361999999999,6.4309345229999995,1.01e-08,7.55e-08,9.448239691,NA,NA
GIMAP8,1.316543048,0.260465708,5.973201767000001,6.94e-08,4.3100000000000003e-07,7.554076276,NA,NA
GIN1,0.438784581,0.12523746,2.8884338069999997,0.0050375920000000005,0.010275411,-3.179517239,NA,NA
GINM1,0.002245309,-0.037821366,0.016514017,0.9868674740000001,0.990388499,-7.165188345,NA,NA
GINS1,-1.207378715,0.259963953,-4.741595118999999,9.67e-06,3.69e-05,2.7482237819999997,NA,NA
GINS2,-0.37407903200000003,0.133109521,-2.192569304,0.031389988,0.052271951,-4.818081863,NA,NA
GINS3,-0.5533166389999999,0.09998109,-4.045935854,0.000123836,0.000368475,0.297800075,NA,NA
GINS4,0.23881296800000001,0.132532467,2.942637663,0.004309875,0.008958815,-3.036413525,NA,NA
GIP,-0.094755715,0.011762786,-1.271917391,0.20726983699999998,0.272158781,-6.3592000220000005,NA,NA
GIPC1,0.184705592,-0.0029264,1.845465532,0.068853809,0.104365655,-5.487646766,NA,NA
GIPC2,0.317052852,0.316007508,2.509625872,0.014207434,0.025885815,-4.118556777,NA,NA
GIPC3,0.259665197,0.12146084800000001,2.470399071,0.015730995,0.02832497,-4.2094894410000006,NA,NA
GIPR,0.315625132,0.095703074,4.25262213,5.93e-05,0.000189979,1.001407406,NA,NA
GIT1,0.018478506000000002,0.071160738,0.21842273199999998,0.827683562,0.8644055279999999,-7.141307516,NA,NA
GIT2,1.185398902,0.12998970199999998,6.435093581,9.88e-09,7.44e-08,9.465648924,NA,NA
GJA1,4.12063826,-0.825405391,11.8285814,6.32e-19,5.829999999999999e-17,32.66338179,NA,NA
GJA10,-0.645044552,-0.08621289,-7.667068498,4.6899999999999994e-11,5.93e-10,14.73294823,NA,NA
GJA3,0.274574252,0.059736853,3.355832714,0.001236132,0.0029187209999999996,-1.878091369,NA,NA
GJA4,1.4140289430000001,0.193350283,9.141510392,6.99e-14,1.67e-12,21.1669306,NA,NA
GJA5,1.412008271,0.313123698,5.483146044,5.22e-07,2.64e-06,5.5832828260000005,NA,NA
GJA8,0.301440017,0.09781631800000001,2.926744315,0.004512492,0.009325033,-3.078593398,NA,NA
GJA9-MYCBP///GJA9///MYCBP,0.060301460999999994,0.07204769700000001,0.784158694,0.435377403,0.51185235,-6.856912856,NA,NA
GJA9-MYCBP///MYCBP,-0.9390284999999999,-0.119303941,-9.033192,1.13e-13,2.58e-12,20.69410074,NA,NA
GJB1,-0.9107500609999999,0.030409959,-6.629868748,4.29e-09,3.52e-08,10.28446072,NA,NA
GJB2,2.7937928469999997,0.422661911,5.081396138000001,2.6e-06,1.13e-05,4.022417551,NA,NA
GJB3,-0.879984077,0.040165433,-7.052678718999999,6.900000000000001e-10,6.75e-09,12.08261668,NA,NA
GJB4,-0.726768078,-0.10252893099999999,-6.711074795,3.03e-09,2.56e-08,10.62775539,NA,NA
GJB5,-0.044961839,0.043127057999999996,-0.523645668,0.602044378,0.669269505,-7.027486965,NA,NA
GJB6,0.12653498,0.23449668899999998,0.7672592979999999,0.445297761,0.521116577,-6.870012064,NA,NA
GJC1,2.174141862,0.819912412,7.559337741,7.529999999999999e-11,9.030000000000001e-10,14.26580473,NA,NA
GJC2,0.622183705,0.13356082,6.363368586,1.3400000000000001e-08,9.83e-08,9.165881594,NA,NA
GJD2,-1.02835196,-0.206008589,-11.31570683,5.52e-18,4.0099999999999996e-16,30.51741459,NA,NA
GJD3,-0.044822394,0.08633251900000001,-0.40466346799999997,0.68685837,0.744407002,-7.08294982,NA,NA
GJD4,0.0016984570000000002,0.075804964,0.017628967,0.985980917,0.9897669840000001,-7.165169174,NA,NA
GK,0.6749588470000001,0.153503569,4.289165902,5.2000000000000004e-05,0.000168656,1.128069499,NA,NA
GK2,-0.271651008,-0.045571568,-3.776618713,0.00031313,0.000849374,-0.5846154960000001,NA,NA
GK3P,0.282656888,0.06515959,4.235668584,6.31e-05,0.000200644,0.942871505,NA,NA
GK5,-0.69359943,0.20342078800000002,-4.646796049,1.3800000000000002e-05,5.11e-05,2.401135277,NA,NA
GK6P,0.16628911300000002,0.046093964,2.1362698769999997,0.035867428,0.058811254,-4.933663677,NA,NA
GKAP1,0.478884307,0.324850874,2.642078281,0.009994837,0.018961434,-3.802621971,NA,NA
GKN1,0.201242455,0.078532628,3.6650633989999997,0.000454876,0.001191261,-0.938025342,NA,NA
GKN2,-0.805134032,-0.051238892,-8.644333412,6.279999999999999e-13,1.2199999999999999e-11,18.99497464,NA,NA
GLA,1.175310209,0.288227116,7.384061179,1.6299999999999998e-10,1.8100000000000002e-09,13.50772506,NA,NA
GLB1L,0.087346367,0.042963987,0.954745629,0.342724825,0.418628426,-6.7090190629999995,NA,NA
GLB1L2,-0.230918822,0.064604452,-1.608881779,0.111776954,0.159370914,-5.883545802,NA,NA
GLB1L3,0.06864103099999999,0.051871204000000004,1.067602448,0.289069898,0.362475153,-6.595615907999999,NA,NA
GLCCI1,0.36383655200000004,0.147811592,4.193326108,7.340000000000001e-05,0.000230217,0.797306172,NA,NA
GLCE,-0.154106,-0.036718251,-0.7549026659999999,0.452633852,0.528560452,-6.879412199,NA,NA
GLDC,-1.357598672,0.482926219,-4.363294045,3.97e-05,0.000131956,1.38701359,NA,NA
GLDN,-0.8305848290000001,0.097952215,-4.40191042,3.45e-05,0.000116216,1.5229587409999998,Core matrisome,ECM Glycoproteins
GLE1,0.21608565899999999,0.066518442,1.9701238419999998,0.052456947000000004,0.082267331,-5.259106682,NA,NA
GLG1,1.8484114930000002,0.39574141700000004,9.746368875,4.89e-15,1.58e-13,23.79950576,NA,NA
GLI1,0.044353936,0.036810868,0.525178139,0.600983866,0.668324616,-7.0266804689999995,NA,NA
GLI2,0.816458375,0.13055813800000002,7.558939734,7.55e-11,9.05e-10,14.26408048,NA,NA
GLI3,0.741419466,0.07206257099999999,6.130798352,3.59e-08,2.3800000000000001e-07,8.201059886,NA,NA
GLI4,-0.038214547,0.074971837,-0.317860989,0.7514596590000001,0.800680177,-7.114478613999999,NA,NA
GLIDR,0.510251888,0.45696813399999997,2.3254796140000003,0.022708731,0.039272372,-4.534778857,NA,NA
GLIPR1,2.545989634,0.658024507,9.71008594,5.73e-15,1.8000000000000002e-13,23.64206499,NA,NA
GLIPR1L1,0.157127654,0.073758168,1.7489004469999998,0.08433429099999999,0.12490387900000001,-5.655286896000001,NA,NA
GLIPR2,0.6362810170000001,0.231418945,3.1734353769999997,0.002172823,0.004832095,-2.403781465,NA,NA
GLIS1,-0.6401043129999999,-0.016596037,-4.772120468,8.61e-06,3.32e-05,2.860796309,NA,NA
GLIS2,2.0929644069999997,0.21006347600000003,10.61228539,1.1299999999999999e-16,5.7600000000000005e-15,27.53136431,NA,NA
GLIS3,0.09674483699999999,0.0747002,0.5806436970000001,0.563193608,0.633432463,-6.995916931,NA,NA
GLIS3-AS1,-0.127265355,0.004370021,-1.41763959,0.160371503,0.218091504,-6.166441503,NA,NA
GLMN,-0.503942813,-0.069002562,-4.485763177,2.5300000000000002e-05,8.79e-05,1.820577353,NA,NA
GLMP,0.338648209,-0.022843712999999998,2.091378271,0.039825974,0.064502404,-5.023914314,NA,NA
GLO1,0.129936079,-0.22652961600000002,0.584184633,0.56082128,0.631115651,-6.993849072000001,NA,NA
GLOD4,-0.209406533,-0.288999943,-0.847981234,0.39910371200000005,0.476436694,-6.804912542,NA,NA
GLOD5,0.242268542,0.144232221,3.5631561639999996,0.000636084,0.00160966,-1.254379261,NA,NA
GLP1R,-0.10965624,0.172047034,-1.0006242840000001,0.320174865,0.39573955200000005,-6.664404907000001,NA,NA
GLP2R,-0.057279814000000005,0.032538226,-0.803608505,0.42412239799999996,0.500926109,-6.841489286,NA,NA
GLRA1,0.007730119000000001,0.032885766000000004,0.09300722,0.926141882,0.9445040509999999,-7.160969666000001,NA,NA
GLRA2,-0.761184979,-0.054180825,-8.887396319,2.1399999999999997e-13,4.58e-12,20.05727109,NA,NA
GLRA3,0.16758900599999998,0.056756789,2.334924373,0.022181742999999997,0.038456415,-4.514095276,NA,NA
GLRB,0.40602822200000005,0.133145639,4.076507609,0.000111209,0.00033407699999999995,0.400473454,NA,NA
GLRX,1.619952989,0.30136568399999997,8.648710362000001,6.159999999999999e-13,1.1999999999999999e-11,19.01410685,NA,NA
GLRX2,0.628342437,0.046285325,3.9324900389999997,0.00018385099999999999,0.000526258,-0.07880748900000001,NA,NA
GLRX3,0.191250187,0.123924544,2.257876755,0.026815457,0.045439060999999996,-4.680696758,NA,NA
GLRX5,0.380475283,0.030066565,2.452843746,0.016459122,0.029497392,-4.249790201000001,NA,NA
GLS,0.9462748540000001,0.17670578899999997,4.53412569,2.11e-05,7.46e-05,1.99370974,NA,NA
GLS2,0.268601266,0.133916221,2.641956801,0.009998116,0.018966035,-3.802917949,NA,NA
GLT1D1,-1.02781033,-0.143812423,-7.620628292999999,5.7600000000000007e-11,7.109999999999999e-10,14.53147081,NA,NA
GLT8D1,1.1900361529999999,0.18862738,6.896530595,1.36e-09,1.25e-08,11.41557414,NA,NA
GLT8D2,1.461367813,0.37904683,8.298401163,2.9e-12,4.8200000000000005e-11,17.48323769,NA,NA
GLTP,0.11772427,-0.021976381,1.0353203000000002,0.303793227,0.37843868700000005,-6.629311542999999,NA,NA
GLTPD2,0.17080719600000002,0.066730471,1.724968407,0.08858634900000001,0.130440479,-5.695550507,NA,NA
GLTSCR1,-0.286377962,-0.030592328999999998,-3.4116558710000002,0.001036118,0.002492269,-1.712836887,NA,NA
GLTSCR1L,-0.090078533,0.07495299400000001,-0.701620375,0.48505293899999996,0.559537007,-6.91822256,NA,NA
GLTSCR2,0.874591661,0.253529919,6.330535749,1.54e-08,1.11e-07,9.02899503,NA,NA
GLUD1,0.15731092300000002,-0.01856879,0.8439913440000001,0.40131559,0.478644932,-6.808280386,NA,NA
GLUD2,-0.0957808,0.005109898,-2.046358635,0.044169968,0.07064206599999999,-5.112705676,NA,NA
GLUL,0.36546794299999996,0.20161390199999998,2.584606227,0.011659588,0.021755622000000002,-3.941381053,NA,NA
GLYAT,-0.7129760190000001,0.053384009,-7.956928622,1.31e-11,1.8499999999999998e-10,15.99348342,NA,NA
GLYATL1,0.411298669,0.270861141,3.5963215319999997,0.000570678,0.0014597710000000001,-1.152114762,NA,NA
GLYATL2,-0.43739942,0.061544739,-3.397414022,0.001084026,0.002593469,-1.755188033,NA,NA
GLYCTK,0.127571631,0.09248928699999999,1.603892915,0.11287398900000001,0.160677317,-5.8913515720000005,NA,NA
GLYCTK-AS1,0.001500075,0.050897517999999996,0.01721678,0.9863086670000001,0.989961827,-7.165176407000001,NA,NA
GLYR1,0.278521405,0.17333625600000002,2.889757035,0.005018553,0.010243159,-3.176049113,NA,NA
GLYR1///SEPT6,2.592658814,0.19051727100000002,12.8054507,1.1000000000000001e-20,1.91e-18,36.66853094,NA,NA
GM2A,0.225190115,0.062031387,2.164058085,0.033592383999999996,0.055482115,-4.876946898,NA,NA
GMCL1,-0.350366565,-0.007604238,-2.5085611180000003,0.014246971,0.025951467000000002,-4.121041041000001,NA,NA
GMCL1P1///GMCL1,-0.164351149,-0.026964834,-1.4691314219999998,0.14591288800000002,0.200887874,-6.0935887079999995,NA,NA
GMDS,0.10888462900000001,0.045732706,1.4575764219999998,0.149065596,0.204733705,-6.110151155,NA,NA
GMDS-AS1,0.179320322,0.21013093,1.3495688869999998,0.18114949600000002,0.24222667899999997,-6.258962222999999,NA,NA
GMEB1,0.10037594400000001,0.016127518,0.999907543,0.320519371,0.396067283,-6.6651175810000005,NA,NA
GMEB2,0.38398444299999995,0.057040259,3.340904029,0.001295485,0.003037883,-1.9219432730000001,NA,NA
GMFB,0.952519006,0.05723262,4.363650847,3.97e-05,0.000131804,1.388266407,NA,NA
GMFG,1.875473792,0.19016575,9.977990522,1.77e-15,6.41e-14,24.80277644,NA,NA
GMIP,0.392133821,0.10867244300000001,2.9969868319999997,0.003678868,0.00778035,-2.890807583,NA,NA
GML,-0.666360099,-0.153113686,-5.8603600060000005,1.11e-07,6.54e-07,7.09452178,NA,NA
GMNC,-0.678297121,-0.085649459,-8.883930787,2.18e-13,4.64e-12,20.04212932,NA,NA
GMNN,-0.189999924,-0.23924907899999998,-0.675257752,0.501555586,0.575110516,-6.936388414,NA,NA
GMPPA,1.0492763520000001,0.17734491,8.1283208,6.139999999999999e-12,9.379999999999999e-11,16.74074202,NA,NA
