Gene.symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
18S ribosomal RNA,-2.137903581,-0.157651912,-4.901711652,5.23E-06,2.06E-05,3.46166411
28S ribosomal RNA,-0.033076295,0.027058462,-0.468201896,0.640976453,0.681979304,-6.913233459
A1BG,-0.380866027,0.122324386,-1.745075239,0.085002395,0.112811557,-5.522653484
A1BG-AS1,-1.305170559,0.151787493,-5.895533411,9.59E-08,6.65E-07,7.345720555
A1CF,-0.974278188,0.125447649,-5.967761115,7.10E-08,5.15E-07,7.639313785
A2M,-0.68857038,-0.020911214,-4.102280227,0.000101534,0.000275717,0.613105261
A2M-AS1,-0.253402467,0.102561656,-0.98355104,0.328448361,0.378060141,-6.540118019
A2ML1,-0.382482604,0.080568911,-1.795925832,0.076469499,0.102560885,-5.435754534
A2MP1,-2.660285712,0.225740569,-9.17629459,5.99E-14,4.02E-12,21.37931307
A4GALT,-1.357582889,0.049829552,-6.053262982,4.97E-08,3.81E-07,7.988498329
A4GNT,-0.414738005,0.040484676,-3.004048335,0.003603483,0.006538706,-2.738453
AA06,-1.031212083,0.019116458,-4.643666412,1.40E-05,4.85E-05,2.510835691
AAAS,-0.294964296,0.037221197,-1.563361784,0.122110503,0.156266845,-5.814238267
AACS,0.416417697,0.054374367,1.406994859,0.16349386,0.203278708,-6.041053259
AACSP1,-0.631021698,0.110678293,-2.292267407,0.024651011,0.036916708,-4.469982441
AADAC,2.794623268,0.372314385,6.288296265,1.84E-08,1.65E-07,8.95687287
AADACL2,4.121657319,0.32689233,18.01766539,3.39E-29,1.26E-25,55.80784134
AADACP1,-0.041863867,0.184589186,-0.14624662,0.884112837,0.901269444,-7.012506298
AADAT,-0.102353809,0.052962896,-0.475685868,0.635658821,0.677333096,-6.909693366
AAED1,1.243280555,0.076467295,4.237359732,6.27E-05,0.000179512,1.073301926
AAGAB,-1.701274631,0.225149452,-7.285868785,2.50E-10,4.51E-09,13.17481921
AAK1,-0.206026438,0.041928614,-0.542633403,0.588965543,0.633711182,-6.875545357
AAMDC,-0.225184179,0.035340269,-1.915336229,0.059201222,0.081496119,-5.222724334
AAMP,0.561610556,-0.045770836,2.081018064,0.040791484,0.058119234,-4.906648924
AANAT,-0.088204275,-0.005764191,-0.601959219,0.548987892,0.596414391,-6.841563096
AAR2,0.880766435,-0.09128438,3.51776295,0.000737203,0.001591043,-1.263228566
AARS,1.462483828,-0.025541843,5.193632479,1.67E-06,7.64E-06,4.568750524
AARS2,0.7096917,0.035686759,2.839653672,0.005787672,0.009994395,-3.172259532
AASDH,1.626938295,0.140975671,5.87772768,1.03E-07,7.08E-07,7.273543547
AASDHPPT,-0.462529122,-0.010866425,-3.617629527,0.000532081,0.001186252,-0.956728854
AASS,0.06047655,0.057292074,0.218682262,0.827482098,0.850288078,-6.999226198
AATBC,-2.025809578,0.220251354,-4.832110316,6.84E-06,2.60E-05,3.202511848
AATF,1.17991061,-0.021890928,4.297539116,5.04E-05,0.000148368,1.281283151
AATK,0.096630298,0.024635323,0.388515792,0.698717571,0.734009512,-6.947462777
ABAT,1.245798581,0.106029978,1.981894642,0.05109673,0.071280083,-5.098585022
ABCA1,-0.591535892,0.056677451,-4.710861995,1.09E-05,3.90E-05,2.755763165
ABCA11P,0.700890143,-0.00511977,2.763828787,0.007159445,0.012107309,-3.365715134
ABCA12,-0.504399213,0.014292413,-4.138586207,8.93E-05,0.000246001,0.73587592
ABCA13,0.410896301,0.150538964,1.412872272,0.161764144,0.201454971,-6.032936481
ABCA17P,0.579036479,0.128877064,1.517988038,0.133154777,0.168979571,-5.882371277
ABCA2,-0.990217679,0.104315361,-4.391936154,3.58E-05,0.000109741,1.611079166
ABCA3,0.252329868,0.037244314,0.750025664,0.455548367,0.505808238,-6.741558378
ABCA4,-0.710258955,0.002588648,-4.67604944,1.24E-05,4.36E-05,2.628630206
ABCA5,2.34336263,0.261307136,7.039638407,7.30E-10,1.10E-08,12.12077127
ABCA6,0.815987472,0.112141863,3.415346538,0.001024033,0.002134819,-1.571127587
ABCA7,-0.773452948,0.135296307,-2.125909368,0.036749321,0.052933601,-4.816976203
ABCA8,0.796176804,0.739625365,0.968762318,0.335728089,0.385640417,-6.554449165
ABCA9,0.840918391,0.261496048,2.46466851,0.015965437,0.024962565,-4.086518566
ABCB1,1.406168763,0.129393961,5.219991729,1.50E-06,6.98E-06,4.670236254
ABCB10,2.068610703,-0.038811381,4.13594186,9.01E-05,0.000248033,0.726910864
ABCB11,-0.514232942,0.04693849,-3.713335266,0.00038732,0.000899052,-0.65735019
ABCB4,-3.339274133,0.530222107,-9.916484359,2.32E-15,2.64E-13,24.58373554
ABCB4///ABCB1,1.591492114,0.180690449,5.077048418,2.64E-06,1.14E-05,4.122837592
ABCB5,-2.894736179,0.375356348,-9.481842042,1.56E-14,1.31E-12,22.70525193
ABCB6,-0.765505236,0.048138411,-4.251729424,5.95E-05,0.000171493,1.122800851
ABCB7,2.423836228,0.092549555,9.254748761,4.24E-14,3.01E-12,21.72010582
ABCB8,-0.332890741,0.090075027,-2.104851646,0.038599961,0.055323126,-4.859252026
ABCB8///ASIC3,-0.317675108,0.027695854,-2.039472726,0.044869135,0.063328065,-4.988116145
ABCB9,-0.297513406,0.050103726,-1.104472839,0.272862814,0.320725414,-6.415021861
ABCC1,0.167589308,0.021360751,0.881307618,0.380922241,0.431639157,-6.63485977
ABCC10,0.262739578,0.014199245,1.056975273,0.293861679,0.342327673,-6.465837314
ABCC11,-0.940692536,0.077851792,-5.311160147,1.04E-06,5.11E-06,5.023077227
ABCC12,-0.830248831,0.02426191,-6.338638954,1.49E-08,1.38E-07,9.165807903
ABCC13,-4.533913245,0.562279356,-11.06967418,1.58E-17,3.47E-15,29.50224393
ABCC2,-1.107886507,0.062779361,-6.499400239,7.51E-09,7.74E-08,9.836289256
ABCC3,0.584190743,0.282844005,1.316565673,0.1919297,0.234449446,-6.161876688
ABCC4,-1.571656563,0.637909677,-2.9119397,0.00470911,0.008318716,-2.983907897
ABCC5,-0.325068019,0.021259258,-1.606373714,0.112327393,0.144890404,-5.747916601
ABCC6P1,-0.846034395,0.097786085,-4.860604423,6.13E-06,2.36E-05,3.308372638
ABCC8,-0.810004318,0.03517134,-3.590416824,0.000581835,0.001285695,-1.040850686
ABCC9,-2.29034427,0.305032082,-6.801740417,2.05E-09,2.62E-08,11.10943058
ABCD1,-0.276224293,-0.015084365,-1.520842786,0.13243742,0.168213313,-5.878140194
ABCD2,-0.269513984,0.045872852,-2.033454926,0.045487931,0.06414032,-4.999794692
ABCD3,-0.92572199,0.119814768,-3.619013906,0.000529661,0.00118145,-0.952437392
ABCD4,-0.354385993,0.003396691,-2.119828742,0.037275631,0.053611766,-4.82922214
ABCE1,-0.949953053,-0.012155073,-2.754529383,0.007346771,0.012397676,-3.389147598
ABCF1,1.788164479,-0.278807473,4.668192969,1.28E-05,4.48E-05,2.60001051
ABCF2,-2.63147265,0.358192308,-7.450704206,1.21E-10,2.48E-09,13.88388074
ABCF3,-0.342425382,0.040875,-1.542700905,0.127045505,0.161975912,-5.845496199
ABCG1,0.527655472,0.160213665,1.218415853,0.226824191,0.27204946,-6.284327039
ABCG2,0.346767006,0.3403268,0.700534297,0.485726836,0.535304073,-6.777391993
ABCG4,-0.875325445,0.049296739,-4.160174776,8.27E-05,0.000229989,0.809201697
ABCG5,-0.54686195,0.003844395,-3.330398504,0.00133885,0.002706075,-1.821444864
ABCG8,-0.338280677,0.046919909,-1.919864417,0.058617264,0.080767298,-5.214400467
ABHD1,-0.048727104,0.003068572,-0.278645766,0.781271328,0.809391122,-6.984249734
ABHD10,1.737478489,-0.033891892,3.72379778,0.000373994,0.000871216,-0.624293442
ABHD11,-0.614108861,0.088336666,-3.449782715,0.000917509,0.001937282,-1.468337796
ABHD12,0.315117183,0.025297442,1.447490023,0.151860728,0.190273315,-5.984478497
ABHD13,0.880965563,0.048451092,2.636627084,0.010142925,0.016598125,-3.680593267
ABHD14A-ACY1///ACY1,0.649722568,-0.032654899,2.374936274,0.020067591,0.030668634,-4.289091902
ABHD14A///ACY1,0.136198403,0.041046674,0.468137827,0.641022058,0.681995172,-6.913263524
ABHD14B,0.538085522,0.083621265,2.145908312,0.035063581,0.050762123,-4.776480525
ABHD15,0.654336363,0.060278434,3.082996131,0.002852842,0.005301426,-2.523296437
ABHD16A,-1.716799991,0.182456033,-8.480682814,1.29E-12,5.57E-11,18.35208649
ABHD16B,-0.465821678,0.102071401,-2.837450878,0.005823853,0.010050624,-3.1779394
ABHD17A,0.847326252,0.113669889,2.736462591,0.007723579,0.01296854,-3.434487262
ABHD17B,-0.2100605,0.033999636,-1.406323581,0.163692318,0.203468535,-6.041978259
ABHD17C,0.884869016,-0.005947427,2.425024237,0.017674911,0.027384897,-4.176809499
ABHD18,-0.69788056,0.292490783,-1.715057676,0.090398072,0.119262338,-5.572869758
ABHD2,1.493039153,0.171965139,5.820088139,1.31E-07,8.65E-07,7.040453897
ABHD3,1.626735588,-0.050591835,4.713559882,1.08E-05,3.86E-05,2.765637137
ABHD4,0.500919441,-0.004562284,2.793854631,0.006584062,0.011226554,-3.289617274
ABHD5,-1.326790805,0.177585568,-6.289683379,1.83E-08,1.64E-07,8.962622907
ABHD6,-0.077526884,0.096352941,-0.317121786,0.752018282,0.78269781,-6.972741862
ABHD8,-0.094347714,0.040549672,-0.44406116,0.658256643,0.697659108,-6.924272111
ABI1,-0.715054727,0.079593708,-7.47338233,1.10E-10,2.28E-09,13.98162199
ABI2,0.902957285,0.14380017,3.547113658,0.000670216,0.001461805,-1.173782874
ABI3,-0.591082752,0.00913943,-3.667788903,0.00045078,0.00102568,-0.800504334
ABI3BP,1.234367465,0.31798204,4.918768339,4.89E-06,1.95E-05,3.525465241
ABL1,2.275486685,0.058080907,5.234729586,1.42E-06,6.63E-06,4.727083238
ABL2,2.07710372,-0.000641265,7.998803235,1.09E-11,3.30E-10,16.25600835
ABLIM1,2.406019976,0.089163668,3.548565031,0.000667058,0.001455489,-1.169346053
ABLIM2,-1.238750083,0.15083241,-5.817772395,1.32E-07,8.72E-07,7.031107235
ABLIM3,0.164547313,0.019274592,0.687818394,0.493655188,0.542695886,-6.78620913
ABO,0.316256623,0.139662814,1.097412081,0.275916422,0.323867668,-6.422712797
ABR,1.26359335,0.107668157,4.10842839,9.93E-05,0.000270377,0.633847449
ABRA,-0.213454693,0.070939854,-1.263574888,0.21023409,0.254265047,-6.229116126
ABRACL,4.71484505,-0.141025104,7.118221271,5.19E-10,8.23E-09,12.45642647
ABT1,0.825084505,-0.044372335,3.837263358,0.000254909,0.000619934,-0.26171901
ABTB1,-1.504810933,0.107412262,-7.421837698,1.38E-10,2.75E-09,13.75953086
ABTB2,-1.015341687,0.140016499,-4.962242901,4.13E-06,1.68E-05,3.688595507
ACAA1,0.867379821,-0.023625361,3.019418996,0.00344432,0.006279639,-2.696905835
ACAA2,-1.599481719,0.178080201,-8.873505665,2.28E-13,1.24E-11,20.0624383
ACACA,0.081995901,0.007597666,0.355490571,0.723204104,0.756748841,-6.95979003
ACACB,0.39606414,0.161035847,0.678170121,0.499717704,0.548519418,-6.792792757
ACAD10,-0.212842545,0.033103716,-1.384580814,0.170220974,0.210713146,-6.071712405
ACAD8,2.601606113,0.10581495,7.947680133,1.36E-11,3.93E-10,16.03404388
ACAD9,0.074417591,-0.029218327,0.481208522,0.631747003,0.673772506,-6.90704524
ACADL,0.273480784,0.267606376,0.92334538,0.358741279,0.409261216,-6.597135636
ACADM,1.500553497,-0.22496157,2.397866518,0.018938564,0.029097272,-4.237938729
ACADS,-0.300525394,0.061203691,-1.616741992,0.110065939,0.142328633,-5.731677793
ACADSB,0.886083775,0.071310494,2.322947185,0.022851905,0.034459296,-4.403498635
ACADVL,2.398406329,-0.053144437,6.668907434,3.63E-09,4.23E-08,10.54825447
ACAN,-1.150037804,0.149714532,-5.312439998,1.04E-06,5.08E-06,5.028050426
ACAP1,0.255365921,0.099719526,1.000420492,0.320272794,0.369421674,-6.523512195
ACAP2,0.468342047,0.174048865,1.273238657,0.206803216,0.250647664,-6.217051029
ACAP3,1.683302375,0.103164584,6.836211249,1.76E-09,2.32E-08,11.25549071
ACAT1,-0.180072698,0.072949523,-0.934677652,0.352906443,0.403184271,-6.586672093
ACAT2,0.933061788,0.032695497,2.959366654,0.004105716,0.007358697,-2.858278769
ACBD3,0.733916369,0.197436789,2.113996261,0.037786597,0.054290442,-4.840939067
ACBD4,-0.087775772,-0.01034058,-0.455353782,0.650149346,0.690053908,-6.919180745
ACBD5,0.066325247,0.049744539,0.290621523,0.772130147,0.801190941,-6.98082684
ACBD6,1.505679249,0.022422078,4.474758479,2.63E-05,8.41E-05,1.903920341
ACCS,0.850111446,0.081027672,2.552027129,0.012711047,0.020346648,-3.883177227
ACD,0.180575016,0.103680517,0.682249282,0.497149646,0.545916302,-6.790020497
ACE,-0.700246265,0.160078818,-2.758304526,0.007270191,0.012276838,-3.379642843
ACE2,-0.850115362,0.11212407,-3.404214904,0.001060894,0.002201543,-1.604193439
ACER1,-0.897468986,0.094502379,-4.883990021,5.60E-06,2.18E-05,3.395496919
ACER2,0.091560145,0.044354289,0.295788744,0.768195826,0.797518195,-6.979305576
ACER3,-0.166248749,0.056296234,-0.44026955,0.660988025,0.699986412,-6.925953067
ACHE,-0.969596838,0.169171501,-4.421721832,3.20E-05,9.97E-05,1.716025012
ACIN1,1.680176609,-0.031480569,6.194914056,2.74E-08,2.30E-07,8.570690166
ACKR1,-1.046621555,0.225673327,-2.677201802,0.00908684,0.015015889,-3.581483199
ACKR2,-1.018746,0.018793442,-4.089665284,0.000106164,0.000286851,0.570607756
ACKR3,0.097187553,0.131583211,0.262264085,0.793825421,0.820419841,-6.988699146
ACKR4,-1.723166563,0.340684552,-4.266157536,5.65E-05,0.000163831,1.172604279
ACLY,0.258291486,0.075711683,0.80607837,0.422705681,0.47331534,-6.698066567
ACMSD,-0.315454959,-0.009762627,-2.721186672,0.00805587,0.013474556,-3.472632211
ACO1,-0.105717733,0.081817555,-0.419227009,0.676229486,0.713828311,-6.935021283
ACO2,-0.511671223,-0.08414222,-2.612136817,0.010833109,0.017630183,-3.739805448
ACOD1,-1.046587529,-0.025097026,-6.0322694,5.42E-08,4.09E-07,7.902601601
ACOT1///ACOT2,1.239974283,0.211234581,2.929110905,0.004481774,0.007965885,-2.938609589
ACOT11,-1.05370555,0.100031135,-4.037535847,0.000127541,0.000336589,0.395880816
ACOT12,-0.451667794,0.023446633,-3.532253534,0.000703375,0.001524403,-1.219135314
ACOT13,1.046200968,-0.056717205,3.908366289,0.000199804,0.000500152,-0.030781266
ACOT4,-0.624652041,-0.036460142,-2.682191796,0.008964117,0.014830738,-3.569207867
ACOT6,-0.334436261,0.003644587,-2.865269894,0.005381843,0.009374455,-3.105947779
ACOT7,0.18487804,0.223485701,0.45580922,0.64982325,0.689774095,-6.91897274
ACOT8,-0.935950542,0.074934781,-2.99091342,0.003744872,0.006772038,-2.773824723
ACOT9,3.057865566,0.108815176,7.155682007,4.41E-10,7.18E-09,12.61668683
ACOX1,1.969457526,0.086810148,5.632810323,2.84E-07,1.67E-06,6.289256788
ACOX2,1.403753957,0.156232951,5.406307652,7.12E-07,3.67E-06,5.394260474
ACOX3,0.430226146,0.017179973,2.162855344,0.033688184,0.048981557,-4.74190204
ACOXL,-0.204807339,0.099063862,-1.543793688,0.12678058,0.161675252,-5.843852697
ACP1,-0.429946636,0.011332791,-2.72718841,0.00792379,0.013272617,-3.457666381
ACP2,1.505117693,-0.078275352,4.954052871,4.27E-06,1.73E-05,3.657808077
ACP5,-0.14766765,0.07153975,-0.414676363,0.679543739,0.716801549,-6.936924249
ACP6,0.746624346,0.092401155,2.930585529,0.004462731,0.007935213,-2.934709583
ACPP,2.900674758,0.269846145,8.156558433,5.42E-12,1.82E-10,16.94156619
ACPT,-0.72526598,0.055809932,-3.154030579,0.002304511,0.004380542,-2.326011399
ACR,-0.866633134,0.003149505,-4.668435057,1.28E-05,4.48E-05,2.600891994
ACRBP,-0.615115659,0.128342585,-2.910828844,0.004724177,0.008342017,-2.986831064
ACRC,0.861843243,0.271585481,1.496522696,0.138647354,0.175369015,-5.913945779
ACRV1,-0.768970484,-0.030187549,-4.513697937,2.28E-05,7.43E-05,2.042699155
ACSBG1,-0.523306093,0.015338343,-4.02075951,0.00013526,0.000354477,0.339956782
ACSBG2,-0.683709232,-0.07357608,-3.164351258,0.00223357,0.0042621,-2.297060162
ACSF2,1.012153533,-0.01095268,2.87130711,0.005290092,0.009232006,-3.090249723
ACSF3,-0.291773518,0.038912765,-1.627244617,0.107812728,0.139715789,-5.715129197
ACSL1,2.430505563,0.207379754,6.697404603,3.21E-09,3.81E-08,10.66841569
ACSL3,0.637804271,0.115304907,1.150418058,0.253568519,0.30048617,-6.36381095
ACSL4,-0.761378536,0.130734827,-3.559563507,0.000643581,0.001408968,-1.135681857
ACSL5,1.372339587,0.031128444,3.710521193,0.00039098,0.000906318,-0.666230409
ACSL6,0.015991004,0.056208964,0.115452161,0.908390383,0.922041965,-7.016555916
ACSM1,-0.717630376,0.07780334,-4.247449575,6.05E-05,0.000173642,1.108047406
ACSM2A,-4.590955491,0.667815458,-9.649157571,7.48E-15,6.90E-13,23.42959216
ACSM2B,-0.601692772,0.087611544,-3.460523373,0.000886486,0.001879099,-1.43612403
ACSM2B///ACSM2A,-0.986045791,0.072936773,-5.767599689,1.63E-07,1.05E-06,6.828951347
ACSM3,0.592989102,0.231713294,1.700772883,0.093062772,0.122414483,-5.596483707
ACSM5,-2.637420537,0.193826433,-11.06984354,1.58E-17,3.47E-15,29.5029577
ACSS1,-1.496579131,0.197105012,-6.85214543,1.65E-09,2.20E-08,11.32306479
ACSS2,1.137546959,-0.031491392,4.654447155,1.35E-05,4.69E-05,2.550000839
ACSS3,0.066122601,0.112446276,0.097445748,0.922628225,0.934444931,-7.018482431
ACTA1,-0.669156563,0.157636226,-3.847277933,0.000246351,0.000601887,-0.229364138
ACTA2,0.647343653,0.031381446,3.109303527,0.002636956,0.00494521,-2.45063715
ACTA2-AS1,-1.291745738,0.225409006,-6.19779889,2.70E-08,2.28E-07,8.582592888
ACTB,-0.285943481,0.015777005,-2.128936512,0.036489721,0.052601462,-4.810868155
ACTBP9,-0.357242836,-0.032889837,-1.612301951,0.111029837,0.143458194,-5.738643729
ACTC1,-0.372141821,0.092598221,-1.409715836,0.16269132,0.202382793,-6.037299548
ACTG1///ACTB,1.454387869,-0.161200636,4.14294933,8.79E-05,0.000242652,0.75067598
ACTG1P17,-0.736877419,0.051451401,-5.621913599,2.97E-07,1.73E-06,6.245849842
ACTG1P4///AMY2B///AMY2A///AMY1C///AMY1B///AMY1A,3.606295838,0.434078776,3.474275425,0.00084821,0.001806064,-1.394772322
ACTG1P4///RNPC3///AMY2B,1.66098603,0.009941008,5.084897499,2.56E-06,1.11E-05,4.152705115
ACTG2,-1.225943372,0.87574227,-1.472606609,0.144974956,0.182510254,-5.948625832
ACTL10,-0.682845877,0.017561074,-3.076003472,0.002912933,0.005404138,-2.542529117
ACTL6A,1.997923327,-0.22456445,3.939603403,0.000179384,0.000454308,0.071564448
ACTL6B,-0.768215117,0.080274845,-4.487572973,2.51E-05,8.08E-05,1.949514094
ACTL7A,-0.86024545,0.064682348,-4.479560138,2.59E-05,8.29E-05,1.920995717
ACTL7B,-0.26227753,-0.001377391,-1.767451202,0.081155441,0.108192648,-5.484698077
ACTL8,-1.701359384,0.130396825,-5.843906729,1.19E-07,7.97E-07,7.136670269
ACTL9,-0.182367134,0.101074306,-0.786565839,0.433975004,0.484298843,-6.713556327
ACTN1,0.442818402,0.309230731,1.054542045,0.29496642,0.343452568,-6.468382163
ACTN2,-0.662682041,0.07948889,-4.257860147,5.82E-05,0.000168186,1.14395047
ACTN3,-1.100717205,0.030016026,-5.895342357,9.60E-08,6.65E-07,7.344945676
ACTN4,1.397523165,-0.001891636,5.130003431,2.14E-06,9.48E-06,4.324777536
ACTR10,1.374587978,0.100714933,2.319745132,0.023034083,0.034705746,-4.410473405
ACTR1A,0.7393108,0.048633938,2.918830472,0.004616631,0.008176802,-2.965755272
ACTR1B,1.132816935,-0.041140289,4.790140006,8.03E-06,2.99E-05,3.047182886
ACTR2,1.39990043,0.055182576,3.877529057,0.000222135,0.000549245,-0.131286297
ACTR3,-0.448822197,0.013317941,-2.289153579,0.024840427,0.037170312,-4.476687231
ACTR3B,0.108775521,0.053058096,0.530296793,0.597447867,0.641856662,-6.882172966
ACTR3BP2,-2.549775291,0.144795399,-10.6193068,1.09E-16,1.98E-14,27.59464346
ACTR3BP2///ACTR3BP5,-1.584911973,0.085291081,-7.348181452,1.90E-10,3.61E-09,13.44257078
ACTR3C,0.286381716,-0.015165667,1.126691038,0.263408118,0.310893493,-6.390509251
ACTR5,-0.136423129,0.02340046,-0.778275865,0.438815929,0.489234296,-6.720024198
ACTR6,-0.142294746,0.041819498,-0.816869911,0.416548881,0.4673181,-6.689339625
ACTR8,-1.172322445,0.065409869,-5.506881078,4.74E-07,2.57E-06,5.789743433
ACTRT2,-1.321209127,0.020946762,-6.203448535,2.64E-08,2.23E-07,8.605908297
ACTRT3,-0.046031594,0.030078858,-0.197326763,0.844097148,0.865001048,-7.003688952
ACVR1,2.797456152,-0.000901519,4.971127137,3.99E-06,1.63E-05,3.722021671
ACVR1B,-0.893399479,0.068920831,-4.881900692,5.65E-06,2.20E-05,3.387704175
ACVR1C,-1.860260538,0.220363638,-8.857668457,2.45E-13,1.33E-11,19.99350703
ACVR2A,2.200131879,0.364199476,4.406276713,3.39E-05,0.000104699,1.661553967
ACVR2B,0.208642545,0.078128469,0.567727546,0.57188867,0.617849967,-6.861597463
ACVR2B-AS1,-0.664032134,-0.018205185,-2.962243835,0.004071519,0.007305064,-2.850605602
ACVRL1,-0.969411603,0.21421447,-2.792214719,0.006614359,0.011272158,-3.293790758
ACY1,-1.649064525,0.178966423,-8.634341341,6.56E-13,3.16E-11,19.02118391
ACY3,-0.892495356,0.019476055,-5.118515822,2.24E-06,9.86E-06,4.280884217
ACYP1,2.250051952,-0.000810385,4.330925014,4.47E-05,0.000133448,1.397432398
ADA,0.017033259,0.144807254,0.073679234,0.941458655,0.950440815,-7.020526406
ADAD1,-1.273967894,0.107266176,-6.65855405,3.80E-09,4.38E-08,10.50463051
ADAD2,-1.461093076,0.079729123,-7.156737061,4.39E-10,7.15E-09,12.62120272
ADAL,0.85687895,0.072472876,3.078773567,0.002888989,0.00536399,-2.534914277
ADAM10,0.474154853,0.114374091,1.9106536,0.059810268,0.082252999,-5.231313337
ADAM11,-1.514746554,0.247974352,-7.446162991,1.24E-10,2.52E-09,13.86431358
ADAM12,-0.689886338,0.773886222,-1.059147322,0.292877913,0.341253217,-6.463560816
ADAM15,-0.351616207,0.051864723,-2.149302274,0.034784281,0.050410324,-4.769574799
ADAM17,0.578897072,-0.011416582,2.219049975,0.029458659,0.043382902,-4.625528532
ADAM18,-1.3266518,0.062714367,-9.397161002,2.27E-14,1.81E-12,22.33814863
ADAM19,-0.057686268,0.132395296,-0.162881488,0.871042853,0.889373856,-7.009922493
ADAM2,-0.334287077,0.063202381,-3.03920703,0.003249019,0.005954837,-2.64317374
ADAM20,-0.454691827,-0.038721571,-3.107878998,0.002648245,0.004963449,-2.454583841
ADAM21,-0.499545428,-0.05355956,-3.106912817,0.002655927,0.004977007,-2.45725987
ADAM22,-0.129141776,0.150909786,-0.411306064,0.682002423,0.718883158,-6.938320297
ADAM23,-0.325443354,0.23271489,-0.879576222,0.381853857,0.432577037,-6.636376601
ADAM28,0.02312623,0.23107989,0.066601868,0.947073064,0.955536768,-7.021025384
ADAM30,-1.495100856,0.079721402,-7.748555943,3.28E-11,8.35E-10,15.17068692
ADAM32,-0.398463587,0.116191776,-2.130129945,0.036387814,0.05247752,-4.808457976
ADAM33,-0.807195442,0.081776447,-3.009696908,0.003544216,0.00644063,-2.723204166
ADAM3A,-0.372239928,0.042513615,-3.102223368,0.00269351,0.005041057,-2.47023909
ADAM3B,-0.472249675,0.071080261,-3.882957476,0.000218038,0.000540438,-0.113632382
ADAM5,-1.034246002,-0.032748136,-5.433112149,6.39E-07,3.33E-06,5.499354319
ADAM6,-0.503148115,-0.03488997,-3.42916161,0.000979967,0.002052969,-1.529980905
ADAM7,-0.488378561,0.066264065,-4.046181659,0.00012373,0.000327738,0.42476028
ADAM8,0.10470502,0.242764471,0.255871236,0.798739595,0.824724807,-6.990362527
ADAM9,1.154249371,0.088309749,5.588122899,3.40E-07,1.95E-06,6.111463669
ADAMDEC1,-0.735916066,0.303732664,-1.508191226,0.135639916,0.171868311,-5.896834448
ADAMTS1,0.34627823,0.143150317,0.884121864,0.379411013,0.430125611,-6.632388046
ADAMTS10,-0.37587272,0.080065516,-1.886294742,0.063064622,0.086189739,-5.275684784
ADAMTS12,-0.766574179,0.538393189,-1.116559364,0.267690563,0.315462028,-6.401745785
ADAMTS13,-1.188826463,0.076888797,-5.479131325,5.30E-07,2.84E-06,5.680310029
ADAMTS14,-0.912595552,0.156142413,-4.296922177,5.06E-05,0.000148606,1.279141943
ADAMTS15,1.068127628,0.277705403,2.027551569,0.04610207,0.064903326,-5.011221084
ADAMTS16,-1.566135205,0.372250412,-4.003569988,0.000143634,0.000373733,0.282811712
ADAMTS17,2.022617171,0.145824603,7.043305358,7.19E-10,1.09E-08,12.13641768
ADAMTS18,-0.788317843,0.299690946,-1.613147863,0.110845674,0.143261893,-5.737317966
ADAMTS19,-0.571496662,0.07335673,-3.313569676,0.001411173,0.002838826,-1.87047959
ADAMTS2,0.560096851,0.542044022,0.921627959,0.359630925,0.410107707,-6.598710512
ADAMTS20,-0.670819054,0.069898193,-5.566208298,3.72E-07,2.10E-06,6.024487519
ADAMTS3,4.216261396,0.490358062,8.256426506,3.49E-12,1.26E-10,17.37595425
ADAMTS4,-0.929193173,0.075220406,-4.768926135,8.71E-06,3.21E-05,2.968946326
ADAMTS5,-3.07599494,0.31054402,-4.868726635,5.94E-06,2.30E-05,3.338607701
ADAMTS6,0.025287894,0.14651615,0.07272933,0.942212039,0.951028558,-7.020596302
ADAMTS7,-0.815656644,0.152045941,-3.949814535,0.000173155,0.000440943,0.105136779
ADAMTS8,-0.954338338,0.174364778,-2.482902432,0.015230161,0.023949431,-4.044571852
ADAMTS9,2.083081577,0.294872012,3.454572963,0.000903548,0.00191071,-1.453979703
ADAMTS9-AS1,0.87950296,0.353988666,2.379446672,0.019840889,0.030353487,-4.279063432
ADAMTS9-AS2,-1.270309742,0.281517831,-5.091472271,2.49E-06,1.08E-05,4.177740933
ADAMTSL1,0.681364307,0.517901303,1.344744844,0.182695996,0.224514808,-6.125046033
ADAMTSL2,-1.800623616,0.309201923,-7.201267365,3.61E-10,6.15E-09,12.81191503
ADAMTSL3,0.197123146,0.434742135,0.338118283,0.73620367,0.768505743,-6.965836759
ADAMTSL4,-1.317006099,0.083707706,-7.257548127,2.83E-10,5.02E-09,13.05325389
ADAMTSL5,-0.844986119,0.080655154,-5.259034008,1.28E-06,6.11E-06,4.820993084
ADAP1,-0.278912288,0.032653839,-1.135254316,0.259826378,0.307220878,-6.380935621
ADAP2,0.355064168,0.211415341,1.150399294,0.253576196,0.30048617,-6.363832276
ADAR,1.992097154,-0.089225632,5.672065043,2.41E-07,1.46E-06,6.445908643
ADARB1,2.603769244,0.203502321,5.596333119,3.29E-07,1.90E-06,6.144085272
ADARB2,-0.677838486,0.073598017,-3.639212305,0.000495523,0.001114701,-0.889692759
ADARB2-AS1,-0.556939757,-0.092195504,-3.278463136,0.001574028,0.003122621,-1.972172946
ADAT1,-0.373833082,0.022305794,-1.320824825,0.190512035,0.232909767,-6.156357665
