Gene.symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
GPC3,0.7065824159999999,0.070560427,3.1049397880000003,0.002671679,0.006807405999999999,-2.597981375
GPC4,0.939495394,0.257353545,3.197211713,0.002021057,0.005345781,-2.339083382
HABP2,-0.67456504,0.044771894000000007,-4.4610989739999996,2.7699999999999996e-05,0.000130908,1.7302848869999998
HAPLN3,-1.219564446,0.001477571,-5.76309629,1.66e-07,1.56e-06,6.698848722999999
HAPLN4,-0.926155043,-0.046449593,-6.3709249539999995,1.3e-08,1.72e-07,9.195337396000001
HCFC1,-0.5744895000000001,0.081698523,-3.9003829260000002,0.00020537,0.00073999,-0.18660105100000002
HCFC2,1.827217853,0.13710302,5.058758879,2.84e-06,1.8100000000000003e-05,3.933825951
HGF,1.21371945,0.426713665,2.598791806,0.011226863,0.023601902999999997,-3.909991973
HGFAC,-0.39822039,0.016584032,-2.603541206,0.011085267,0.023350622,-3.898569278
HHIP,3.380315855,0.380906181,9.742308348,4.97e-15,3.6200000000000007e-13,23.78068044
HMCN1,2.2237427480000003,0.49341442700000004,2.8822732560000004,0.005127109,0.011987531000000001,-3.198245231
HPSE,1.3230609340000001,0.151449743,3.7590048639999996,0.00033229099999999997,0.001116733,-0.643405409
HPSE2,-0.9469311220000001,-0.055189483,-5.765386205,1.6399999999999999e-07,1.55e-06,6.708083861
HPX,-0.8313162740000001,-0.027712179,-5.353781251,8.790000000000001e-07,6.6e-06,5.072509149
HRG,-0.599033706,-0.054165283,-6.941218772999999,1.1199999999999999e-09,2.0699999999999997e-08,11.60419096
HTRA1,3.726582243,-0.39482825899999996,7.824808018,2.34e-11,6.96e-10,15.41658913
HYAL3,-0.42970838899999997,0.037101983,-3.09536351,0.00274938,0.006971014,-2.6245156609999998
HYAL4,-0.678651905,-0.03282744,-5.153988566000001,1.95e-06,1.31e-05,4.298030959
IFNA1,-0.30906970699999997,0.010304436,-2.42923605,0.017485832,0.034715482,-4.306235358
IFNA10,-0.572634351,-0.043069638,-5.293274185,1.12e-06,8.12e-06,4.836524181000001
IFNA14,-0.843491612,-0.05804724,-5.350401193,8.909999999999999e-07,6.68e-06,5.059294552
IFNA16,-0.447631803,0.013539605,-3.6108417989999997,0.000544099,0.001712281,-1.109652611
IFNA17,-1.149081438,-0.058435785999999997,-7.415886781,1.41e-10,3.4100000000000004e-09,13.64332871
IFNA2,-0.34192152600000003,0.035204032999999996,-3.147311935,0.002351817,0.006107695,-2.479816099
IFNA21,-0.8008006990000001,-0.044044558,-5.673753004,2.4e-07,2.13e-06,6.339657515
IFNA4,-0.6529683789999999,-0.0328951,-4.543107048,2.0399999999999998e-05,0.000100554,2.023579889
IFNA5,-0.545710271,-0.039134214,-4.485483516,2.5300000000000002e-05,0.000120919,1.817171632
IFNA7,-0.537014977,0.018407084,-3.912467061,0.000197002,0.0007147060000000001,-0.147032436
IFNB1,-0.800093719,0.016497908000000002,-4.4497650239999995,2.8899999999999998e-05,0.000135518,1.689993812
IFNE,-0.39001296700000004,-0.009807001999999999,-3.003590134,0.0036083309999999998,0.008863666,-2.875560202
IFNG,-0.551618415,0.034967822999999995,-3.4251228439999997,0.0009926610000000002,0.002898543,-1.67521351
IGFBP1,1.0973260040000001,0.215723522,4.104531217,0.00010072899999999999,0.000397777,0.49256227799999996
IGFBP4,2.043235948,-0.005872738000000001,6.031372087,5.4400000000000004e-08,5.979999999999999e-07,7.790058001
IGFBP5,1.9430206159999999,0.19259762600000002,5.214643444,1.53e-06,1.06e-05,4.531701157
IGFBP6,4.618038733000001,0.141354908,12.19299937,1.38e-19,2.78e-17,34.17022148
IL12B,-0.23273139999999998,0.035887151,-2.542682638,0.013028038,0.026830031,-4.043614352
IL13,-0.454815804,0.06327993900000001,-3.14522014,0.00236673,0.006139948,-2.485678528
IL15,1.5756513909999998,0.211797812,10.10873713,1e-15,8.64e-14,25.36652371
IL16,1.058443782,0.07986789700000001,5.15851422,1.91e-06,1.29e-05,4.315420895
IL17B,-0.441403865,0.103541618,-2.8230996810000004,0.006064703,0.013880294,-3.3517682630000003
IL18,3.577328024,0.250660249,11.36391063,4.5e-18,6.49e-16,30.71962272
