Gene.symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
CCL21,0.438379891,0.25876667600000003,3.322169882,0.001373766,0.0032018520000000003,-1.976767776
CCL25,-0.936567307,0.009331359000000001,-7.373932394,1.7e-10,1.89e-09,13.46399955
CCL28,-0.67576176,0.157042991,-4.846749305,6.46e-06,2.56e-05,3.1376355989999998
CCL4,0.6919111659999999,0.290195242,3.191801262,0.002054694,0.004597921,-2.3518564019999997
CCL8,1.5854873930000002,0.300988798,5.394216394,7.47e-07,3.65e-06,5.233145513999999
CELA2B,0.7052832859999999,0.157099032,8.412913789,1.75e-12,3.0500000000000005e-11,17.98351441
CFC1B,0.32646479100000003,0.13087628699999998,3.358410577,0.001226145,0.0028984040000000003,-1.8705044169999998
CHAD,-0.292180499,-0.0030383740000000004,-3.2750705860000004,0.001590668,0.003648454,-2.11358321
CHADL,0.52633428,0.045184565,5.181893507,1.75e-06,7.88e-06,4.407671573
CHRDL2,-0.25362275300000003,0.021496951,-2.282768758,0.025232844,0.043067749,-4.627404382
CILP,2.405873927,0.445702079,8.944290771,1.67e-13,3.68e-12,20.30583021
CILP2,2.042509591,0.642785234,6.854365773,1.6300000000000002e-09,1.46e-08,11.23601528
CLC,-0.323994149,0.085788074,-2.581827486,0.011746099,0.021900492999999997,-3.948025303
CLCF1,-0.454605641,-0.06918226,-3.870417335,0.000227614,0.000635884,-0.28187870600000003
CLEC10A,0.6398013610000001,0.18999470899999998,4.69414762,1.1599999999999999e-05,4.34e-05,2.574023703
CLEC11A,2.414228353,0.252756971,12.32989944,7.8e-20,1.0099999999999999e-17,34.73282637
CLEC12A,0.426386142,0.22944904600000002,2.462557319,0.016052594,0.028850266,-4.227521554
CLEC14A,0.660356687,0.107171567,6.293979726,1.8e-08,1.28e-07,8.876840202999999
CLEC1A,-1.127423954,-0.10736265,-8.937563379,1.7199999999999997e-13,3.78e-12,20.27644255
CLEC2B,1.12335613,0.41219747100000004,5.712068127,2.05e-07,1.14e-06,6.495632551
CLEC2D,0.375546902,0.09730966699999999,2.8613537989999998,0.005442139,0.011017653999999998,-3.250212677
CLEC3A,-0.44506257299999996,-0.04543551,-5.051775548,2.91e-06,1.25e-05,3.9095698910000003
CLEC4A,1.3472612919999998,0.490338049,5.522910992999999,4.44e-07,2.28e-06,5.740645021000001
CLEC4E,0.337863931,0.079612032,3.3587472739999997,0.001224847,0.002896384,-1.8695131569999999
CLEC4F,-0.32986209,-0.00014964,-4.1758690519999995,7.82e-05,0.00024360200000000002,0.73755693
CLEC5A,0.7649166759999999,0.276973885,3.0046902280000003,0.0035967020000000002,0.007628359,-2.869999405
CLEC7A,2.112253002,0.344046835,8.211633174,4.25e-12,6.77e-11,17.10434956
CNTF,-0.45015328299999996,-0.021170415,-5.40028548,7.29e-07,3.57e-06,5.256961085
COCH,0.37222651,0.128057529,2.882159108,0.005128782,0.010442751,-3.1959456289999997
COL10A1,3.594235626,1.1965969840000001,7.023589301,7.83e-10,7.56e-09,11.95811229
COL11A1,3.0624781060000004,1.215563085,6.23545026,2.3100000000000002e-08,1.6e-07,8.633798934
COL14A1,3.720242727,0.497696075,8.745598503,4.01e-13,8.14e-12,19.43760325
COL15A1,3.3364926789999996,0.742237588,9.881957395,2.7e-15,9.3e-14,24.3871992
COL16A1,4.818260154,0.156324734,17.90295627,5.04e-29,1.6e-25,55.58628716
COL18A1,1.66827366,0.339708754,8.325814657999999,2.5699999999999998e-12,4.3100000000000005e-11,17.60297884
COL19A1,0.15546163300000002,0.058877995,2.33816793,0.022003281,0.0381712,-4.506975295
COL1A1,4.548654785,0.5503400589999999,12.266555300000002,1.0100000000000001e-19,1.25e-17,34.47294516
COL1A2,3.592088874,-0.168895883,10.77760552,5.5299999999999994e-17,3.0399999999999997e-15,28.23725403
COL21A1,1.6969754369999999,0.6813484009999999,5.25924354,1.28e-06,5.97e-06,4.706626258
COL23A1,-0.392618614,0.135509711,-2.370780234,0.02027852,0.035453107000000005,-4.434913133999999
COL24A1,1.587317752,0.422124626,7.175718831,4.04e-10,4.15e-09,12.61035819
COL26A1,0.370214869,0.145883601,3.4852711760000004,0.0008187369999999999,0.002021236,-1.4918670619999999
COL27A1,0.32747857,0.078045059,3.72775995,0.00036906300000000004,0.000984508,-0.7403009890000001
COL28A1,-0.300356109,0.083695764,-2.503441449,0.014438461999999999,0.026253036,-4.132973697
COL4A1,1.562972359,0.46237213899999996,6.335077827,1.51e-08,1.0900000000000001e-07,9.04791906
COL4A2,3.133103603,0.6722196970000001,12.85167578,9.13e-21,1.6199999999999999e-18,36.85521924
COL4A4,0.413473385,0.255699894,2.422525087,0.017787965,0.031603612,-4.318813103
COL4A5,2.1108341619999997,0.137833639,7.268633744,2.69e-10,2.8600000000000005e-09,13.01001258
COL4A6,1.232592181,0.36683578299999997,6.158460878,3.19e-08,2.1300000000000001e-07,8.315212075
COL5A1,3.502407935,0.9031678740000001,10.5723406,1.34e-16,6.740000000000001e-15,27.36045502
COL5A2,4.604188488999999,0.7888453790000001,10.51237655,1.74e-16,8.390000000000001e-15,27.10364109
COL5A3,0.859711023,0.18564481800000002,4.24791967,6.04e-05,0.00019286599999999998,0.985156708
COL6A1,1.47040761,0.37492344299999997,10.05391149,1.27e-15,4.72e-14,25.13090257
COL6A2,4.332872007,0.569198209,11.79729712,7.21e-19,6.590000000000001e-17,32.53329535
COL6A3,4.077028532,-0.140761126,12.89408082,7.68e-21,1.43e-18,37.02624739
COL6A5,0.34878745200000005,0.088671068,3.831750975,0.00025974099999999996,0.00071627,-0.40728272
COL6A6,1.343828781,0.7015657679999999,3.940046024,0.00017911,0.000513615,-0.053941977
COL7A1,1.470638603,0.130833601,9.892646708,2.58e-15,8.94e-14,24.43348476
COL8A1,0.9969317740000001,0.369856377,5.476284708,5.36e-07,2.71e-06,5.5561796789999995
COL8A2,2.214889395,0.375964544,6.507266453,7.26e-09,5.6399999999999995e-08,9.768266204
COL9A2,-0.66945696,0.157941404,-5.546497134,4.03e-07,2.09e-06,5.834210381
COL9A3,0.759119185,0.18192617100000003,3.4199231869999998,0.0010092319999999999,0.0024363,-1.6881926880000002
COLEC11,1.471716957,0.618681861,3.6736705030000003,0.000442061,0.001161528,-0.911019458
COLEC12,3.30157229,0.239352244,10.14481429,8.57e-16,3.34e-14,25.52327098
COMP,4.168452692,1.548661523,7.7767064029999995,2.8999999999999997e-11,3.8399999999999997e-10,15.20917148
CPAMD8,0.504877429,0.019087409,3.307997139,0.00143592,0.003327518,-2.018090849
CPN2,-0.52767989,-0.001060448,-7.176770703,4.02e-10,4.13e-09,12.61487737
CRELD1,0.481198091,-0.027178032999999997,3.534887655,0.000697386,0.00175024,-1.3410110720000001
CRELD2,1.558313685,0.28893903600000004,8.123694572,6.27e-12,9.549999999999999e-11,16.72055768
CRHBP,-0.33568254799999997,-0.026601358999999998,-4.152376051,8.499999999999999e-05,0.000262243,0.657395033
CRIM1,0.7625820529999999,0.141901539,2.9591540860000003,0.004108254,0.008587912,-2.9923878360000002
CRISPLD1,2.4837863209999997,0.0040569740000000005,5.636608173,2.79e-07,1.5e-06,6.193202668
CRISPLD2,3.002242913,0.658871277,9.321237242,3.16e-14,8.3e-13,21.95071545
CRLF3,0.493670994,-0.055282362,2.624923231,0.010467623,0.019742068999999998,-3.8443070919999998
CRNN,-0.221595001,-0.043389512000000005,-2.9258004260000003,0.004524798,0.009346986,-3.081092697
CSPG4,1.428574515,0.279695877,8.621861061,6.929999999999999e-13,1.33e-11,18.896745000000003
CSPG5,-0.6326245739999999,0.260132816,-3.035265922,0.003287076,0.007028011,-2.7869956780000003
CST1,0.684671942,0.180177428,7.953197575,1.33e-11,1.88e-10,15.97722976
CST3,1.139324459,0.15185306199999998,5.255948282,1.3e-06,6.04e-06,4.693848063
CST4,0.746897789,0.155624712,5.592265874,3.35e-07,1.77e-06,6.016249042
CST7,0.749056287,0.290053949,4.247703077,6.04e-05,0.00019296099999999998,0.984408478
CST8,-0.461522916,0.022023959,-4.715127525,1.07e-05,4.04e-05,2.650932224
CST9,0.305144976,0.117952062,3.604078663,0.000556329,0.00142635,-1.128098987
CSTA,2.441191724,-0.30784909,6.871377525,1.52e-09,1.37e-08,11.30842968
CSTB,0.332942884,0.04737481599999999,3.701101177,0.000403475,0.001068734,-0.824658254
CSTL1,-0.202113772,-0.016505969,-3.143928564,0.002375982,0.005242968000000001,-2.486724026
CTF1,0.574383717,0.08692111699999999,6.415253987000001,1.08e-08,8.039999999999999e-08,9.382632603
CTGF,3.8767822169999997,0.243159399,11.22072571,8.28e-18,5.64e-16,30.11698198
CTHRC1,2.999970998,0.092730495,6.422724102,1.04e-08,7.809999999999999e-08,9.413881616
CTSA,0.8137809709999999,0.081597177,4.888549053,5.5e-06,2.22e-05,3.293680067
CTSB,1.650692662,-0.027149582000000002,7.699613306,4.0700000000000006e-11,5.21e-10,14.87422938
CTSC,0.648852877,0.21568986899999998,3.228752783,0.001835002,0.004154837,-2.246694121
CTSD,0.467289474,-0.086666677,2.470480093,0.015727703,0.028321336000000003,-4.209302876000001
CTSE,-0.8021011259999999,-0.048911709000000005,-6.064779207999999,4.7300000000000007e-08,3.05e-07,7.929324157999999
CTSF,1.3696088,-0.041138875,6.799700057999999,2.07e-09,1.81e-08,11.00360061
CTSG,-0.543099449,-0.057910902,-5.584093735,3.46e-07,1.82e-06,5.983699906
CTSH,1.809534863,-0.004848377,8.366450231,2.14e-12,3.6899999999999997e-11,17.78049984
CTSK,3.6068177280000002,0.09525613699999999,10.36297839,3.3199999999999997e-16,1.47e-14,26.46253468
CTSL,1.4244943419999998,0.013701678,6.7330689679999995,2.7500000000000002e-09,2.3500000000000002e-08,10.72091627
CTSO,1.6214482959999998,0.229822577,7.138541002999999,4.75e-10,4.8100000000000006e-09,12.45071011
CTSS,1.41685619,0.217614804,5.520992973999999,4.47e-07,2.3e-06,5.73304372
CTSV,-0.5736267110000001,0.10346705699999999,-2.637570778,0.010117147,0.019157917,-3.8135966480000003
CTSZ,0.465374457,0.140090923,4.380541139,3.73e-05,0.000124726,1.44764227
CXCL11,-1.3213896090000001,0.8530301459999999,-3.069300128,0.002971643,0.0064203080000000004,-2.6938304289999997
CXCL12,1.487314579,0.361915494,6.15421832,3.25e-08,2.17e-07,8.297693691000001
CXCL14,4.430800269,1.5266130580000001,8.789217793999999,3.3100000000000005e-13,6.8099999999999995e-12,19.62824499
CXCL2,1.866994728,0.46118556899999996,4.702581565,1.12e-05,4.22e-05,2.60491848
CXCL3,0.642556335,0.25456310600000004,2.657281905,0.009592133000000001,0.018281476,-3.7654900689999997
CYR61,1.877931745,0.546239839,6.932139702000001,1.16e-09,1.08e-08,11.56740764
DCN,0.551312119,0.209956781,6.086916522999999,4.3099999999999996e-08,2.81e-07,8.020330456
DHH,-0.192827728,0.011723373999999998,-2.679112724,0.009039663,0.01735531,-3.7118638039999996
DMBT1,-0.42957133,0.128167796,-2.712662777,0.00824691,0.015979646,-3.6287438130000003
DPT,1.595962774,0.850763732,3.917501176,0.000193613,0.00055025,-0.128040011
EBI3,0.903544428,0.051861625,7.575612679,7.01e-11,8.48e-10,14.33632164
ECM1,1.250416501,0.361846558,6.390058156,1.2e-08,8.880000000000001e-08,9.277312048999999
ECM2,0.301449927,0.0966345,2.750550954,0.007428273000000001,0.014555878000000001,-3.5338543
EDA,0.377720864,0.21732596,3.803842407,0.000285576,0.00078102,-0.497268538
EDIL3,0.182845065,0.093394474,2.2849235169999997,0.025099802999999997,0.042883494,-4.622767208
EFEMP2,2.47894528,0.45091732799999995,12.72499931,1.53e-20,2.5600000000000002e-18,36.34298645
EGFL7,0.824988374,0.135077691,8.990887247,1.36e-13,3.0499999999999997e-12,20.50935731
EGFLAM,1.00986614,0.076329947,5.650332807000001,2.64e-07,1.43e-06,6.248088051
EGLN1,0.279089267,0.078428362,3.929613347,0.000185687,0.0005309669999999999,-0.088265927
EGLN2,0.552763485,0.11459484800000001,6.633367599999999,4.23e-09,3.48e-08,10.29922971
ELFN1,0.7411704990000001,0.078768753,5.634476239,2.82e-07,1.51e-06,6.1846818379999995
ELN,0.791210525,0.19818689899999997,6.048605863,5.0599999999999996e-08,3.25e-07,7.8629076620000005
EMCN,2.156082042,0.495835029,6.689590442,3.32e-09,2.7900000000000002e-08,10.53682769
EMILIN1,4.0408207869999995,0.502361737,18.1390575,2.24e-29,9.949999999999999e-26,56.38100569
EMILIN2,-0.216724842,0.018470298,-2.400782769,0.018799112,0.033187819,-4.367858598
EPO,0.564578082,0.22660927100000003,5.508252457999999,4.71e-07,2.4e-06,5.6825802560000005
EPYC,3.858173087,1.640628502,6.728733711,2.8100000000000004e-09,2.3900000000000002e-08,10.7025474
ESM1,0.71376947,0.320923526,2.865101935,0.0053844159999999995,0.01091372,-3.24045965
EYS,0.245861722,0.06106972,5.156696712,1.93e-06,8.62e-06,4.3107396389999995
F10,1.093173393,0.261092967,8.825048029,2.8199999999999996e-13,5.9e-12,19.78483109
F12,-0.426252256,0.0904242,-2.8918089160000005,0.004989162,0.010189722,-3.170668703
F13A1,2.048995263,0.5233909210000001,8.46993883,1.36e-12,2.43e-11,18.23271504
F7,-0.221057581,0.02569785,-2.58696181,0.011586703,0.021641432999999998,-3.9357439289999996
F9,-0.183451122,-0.002811517,-2.627027743,0.010408551,0.019642329,-3.839205495
FAM20A,1.2547107229999999,0.12969076400000001,5.1141270930000005,2.28e-06,1e-05,4.147490197
FAM20B,0.21997542,0.02773651,2.512694811,0.014094029,0.025696047000000003,-4.111391393
FAM20C,1.761813384,0.159915953,8.823986091,2.84e-13,5.92e-12,19.78019038
FBLN1,1.914418021,0.581512991,6.5531839970000005,5.96e-09,4.7300000000000007e-08,9.961287404
FBLN2,1.679671748,0.295146912,7.53650531,8.329999999999999e-11,9.88e-10,14.16690962
FBLN5,0.47585282700000003,0.12805671400000002,2.765385704,0.007128514,0.014044038,-3.4964077380000003
FBN1,1.262404075,0.319996778,6.273089412000001,1.97e-08,1.3800000000000002e-07,8.790012271
FBN2,0.6247718170000001,0.258018235,2.316166141,0.023239227,0.040111764,-4.555103762
FBN3,-0.36686553200000005,0.02388369,-2.7099180169999997,0.008309301,0.016090716,-3.6355759460000003
FCN1,0.437712871,0.31563925800000003,2.447298808,0.016695299,0.029886912,-4.262468478
FGA,-0.766574548,0.023931313,-8.005993907999999,1.05e-11,1.52e-10,16.20728506
FGF1,1.1678554509999999,0.43167712700000005,6.270986088,1.98e-08,1.3900000000000001e-07,8.781275063999999
FGF10,-0.182750181,0.0032685509999999997,-2.491197337,0.014905848000000001,0.027012138999999998,-4.161427828
FGF11,0.561698341,0.10575505699999999,5.634297032,2.82e-07,1.51e-06,6.183965654
FGF13,0.7548605209999999,0.419920046,2.9020631239999997,0.004844645,0.009931991,-3.143734462
FGF2,0.5635350929999999,0.240476503,3.8428275810000003,0.00025012,0.0006917119999999999,-0.371445244
FGF22,-0.675638333,0.049949392,-5.3733130120000006,8.13e-07,3.94e-06,5.151210013
FGF23,-0.552608497,0.039303155,-6.437327581,9.79e-09,7.38e-08,9.475001483
FGF4,-0.43093612200000003,0.0017891489999999999,-6.4226640029999995,1.04e-08,7.809999999999999e-08,9.413630166
FGF6,-0.30046955,0.010423611,-2.9712613169999997,0.003966039,0.008318014,-2.959991137
FGF7,0.8808523559999999,0.316980586,6.776580646,2.28e-09,1.98e-08,10.90543955
FGF8,0.32505957399999996,0.09114154599999999,4.176134564,7.809999999999999e-05,0.000243405,0.738464517
FGFBP1,-0.510786245,0.070412462,-4.361054644,4e-05,0.000132901,1.379151895
FGFBP3,-0.350392186,0.048131957999999996,-4.327714627,4.52e-05,0.000148357,1.262393986
FGL2,2.436870088,0.18877210100000003,7.607157632000001,6.11e-11,7.5e-10,14.47305795
FLG2,-0.17115914,-0.015585587,-3.490107112,0.0008060830000000001,0.001993141,-1.477231313
FLT3LG,0.383126996,0.091638105,3.549365365,0.000665323,0.001676966,-1.296704193
FMOD,2.396305994,-0.004415138,10.89830325,3.2899999999999996e-17,1.9300000000000002e-15,28.75108237
FN1,1.417149337,0.475600423,6.121426679,3.73e-08,2.46e-07,8.162425554
FNDC1,3.949454781,0.8566629020000001,11.20376482,8.899999999999999e-18,5.990000000000001e-16,30.04538114
FNDC7,-0.293271606,0.034086763,-2.728237768,0.007900901,0.015378935,-3.589867584
FNDC8,0.324631684,0.041084785,3.636293569,0.000500323,0.001297582,-1.02797259
FREM2,-0.357074382,0.116891577,-2.824589052,0.006039289000000001,0.012099813999999999,-3.345332183
FREM3,-0.383104,0.020159103,-2.83303696,0.005896976999999999,0.011845663000000001,-3.32356326
FRZB,1.4817100840000001,0.404738957,4.980825545,3.85e-06,1.6100000000000002e-05,3.640602327
FST,1.466893045,0.38962666100000004,6.277418474,1.93e-08,1.36e-07,8.807998074
FSTL1,1.012894183,0.112375604,6.987981346000001,9.139999999999999e-10,8.69e-09,11.80585339
FSTL3,1.267143559,0.21603794,9.659570222000001,7.15e-15,2.1899999999999998e-13,23.42274707
GAS6,2.227580096,0.109835424,11.04183944,1.78e-17,1.1e-15,29.36038567
GDF15,0.44055637700000005,0.129506287,4.639989164,1.42e-05,5.22e-05,2.376361996
GDF2,0.214543254,0.085708915,2.7021049839999995,0.008489262,0.016400617,-3.654992618
GDF3,-0.44222369,-0.03081134,-4.952851404,4.29e-06,1.7800000000000002e-05,3.535080877
GDF5,-0.7383614709999999,-0.22847549600000003,-8.257667356,3.4700000000000004e-12,5.670000000000001e-11,17.30534364
GDF9,-0.514903579,-0.022186143,-4.620671839,1.53e-05,5.5799999999999994e-05,2.3061678569999997
GLDN,-0.8305848290000001,0.097952215,-4.40191042,3.45e-05,0.000116216,1.5229587409999998
GPC1,2.176837274,0.315821616,10.19490809,6.89e-16,2.76e-14,25.7392477
GPC2,0.40580175399999996,0.08932264300000001,5.423581177000001,6.64e-07,3.28e-06,5.348484845
GPC6,2.9912280069999997,0.33784212,9.892847929,2.57e-15,8.94e-14,24.43435599
GREM1,2.171123691,1.243080347,4.372232587,3.84e-05,0.00012821,1.4184174330000001
HABP2,-0.442696695,0.044771894000000007,-5.168339733,1.84e-06,8.28e-06,4.355502282
HAPLN1,0.978189683,0.47509179100000004,4.6316100669999996,1.47e-05,5.379999999999999e-05,2.345894485
HAPLN2,0.39800464,0.06798644200000001,3.889200415,0.000213416,0.000600065,-0.22065664399999999
HAPLN4,-0.47479115299999997,-0.046449593,-5.765648435,1.6399999999999999e-07,9.32e-07,6.7113379360000005
HBEGF,0.944249317,0.208365959,7.398056307999999,1.53e-10,1.7199999999999999e-09,13.56815695
HCFC2,1.241853122,0.13710302,6.069468036,4.64e-08,3e-07,7.948590415
HGF,2.454752386,0.426713665,9.278710254,3.82e-14,9.779999999999999e-13,21.76535317
HHIP,0.530394309,0.380906181,2.698548262,0.008572357,0.016549638999999998,-3.6638163539999997
HMCN1,4.157632693,0.49341442700000004,9.513130873,1.36e-14,3.91e-13,22.78624266
HPSE2,-0.472999998,-0.055189483,-5.083910532,2.57e-06,1.12e-05,4.032011731
HPX,-0.22760678899999998,-0.027712179,-2.587654545,0.011565347,0.021605177000000003,-3.934085332
HRG,-0.333331055,-0.054165283,-6.8184709539999995,1.9e-09,1.69e-08,11.08335706
HSPG2,2.3622610930000003,0.43788842899999997,14.55741175,1.04e-23,4.9e-21,43.55391284
HTRA1,3.389140722,-0.39482825899999996,12.562594099999998,2.99e-20,4.59e-18,35.68340924
HTRA3,1.44925578,0.35830145700000005,8.859379987999999,2.4299999999999997e-13,5.12e-12,19.93485589
HTRA4,1.074218353,0.44613099700000003,6.309992877999999,1.6799999999999998e-08,1.2099999999999998e-07,8.943457395
HYAL1,-0.340527855,-0.001848227,-2.735941082,0.007734714,0.015085848999999998,-3.570572059
HYAL2,0.8782090579999999,-0.011998979,5.97206027,6.97e-08,4.32e-07,7.549411592999999
HYAL3,0.230454648,0.037101983,2.930556125,0.00446311,0.00923673,-3.068493685
HYAL4,-0.186311504,-0.03282744,-2.497829528,0.014651021,0.026606762000000003,-4.146029938
IFNA10,-0.25580704,-0.043069638,-4.174324741,7.859999999999999e-05,0.000244709,0.732278798
IFNA14,-0.413248506,-0.05804724,-4.627470058,1.49e-05,5.45e-05,2.3308521890000002
IFNA17,-0.9447848790000001,-0.058435785999999997,-10.76395716,5.859999999999999e-17,3.18e-15,28.17906837
IFNA21,-0.404055958,-0.044044558,-5.053755675,2.89e-06,1.24e-05,3.917103575
IFNA4,-0.28658737300000003,-0.0328951,-3.520015832,0.0007318439999999999,0.001827491,-1.386388914
IFNA5,-0.167601287,-0.039134214,-2.431930909,0.017365804,0.030927748999999997,-4.297478491000001
IFNA7,-0.21105654399999998,0.018407084,-2.714500117,0.008205385,0.015908896000000002,-3.624167209
IFNB1,-0.39167938799999996,0.016497908000000002,-3.84550765,0.000247843,0.0006858439999999999,-0.36276362799999995
IFNG,-0.24518731300000002,0.034967822999999995,-2.6875845480000002,0.008833187,0.017004097,-3.6909554910000004
IFNK,0.18370364600000003,0.06481786099999999,3.0353284030000003,0.00328647,0.00702739,-2.7868253860000003
IFNW1,0.32225990600000004,0.192253095,3.081125875,0.0028688000000000003,0.006221707,-2.661269192
IGF1,1.788095999,0.406308066,7.5731190029999995,7.090000000000001e-11,8.54e-10,14.3255156
IGFALS,0.335236459,0.178080585,3.7884522439999997,0.000300855,0.000819176,-0.546700201
IGFBP2,1.480344158,0.033258161,4.924819948000001,4.78e-06,1.9600000000000002e-05,3.429647245
IGFBP3,2.598670915,0.25549234600000004,9.166135391000001,6.27e-14,1.5300000000000001e-12,21.27437968
IGFBP4,2.759515116,-0.005872738000000001,14.37994165,2.0600000000000002e-23,8.27e-21,42.87458103
IGFBP5,1.8289990269999998,0.19259762600000002,8.665376351,5.720000000000001e-13,1.1199999999999999e-11,19.086955800000002
IGFBP6,1.997071485,0.141354908,9.308363537,3.35e-14,8.72e-13,21.89460972
IGFBP7,0.349228773,0.108016326,3.0841530130000003,0.0028430120000000002,0.006169391999999999,-2.652918568
IHH,0.22479616,0.083167789,2.518757754,0.013872378999999999,0.025335591,-4.097213812
IL10,0.293501465,0.062483107,3.925610082,0.00018827099999999997,0.000537045,-0.10142088099999999
IL11,0.740886698,0.252746209,5.076483468999999,2.65e-06,1.15e-05,4.003678977
IL13,0.249457441,0.06327993900000001,3.0453604839999997,0.003190415,0.006837791,-2.7594474680000003
IL16,0.303984148,0.07986789700000001,2.615378312,0.010739376,0.020208288,-3.86740237
IL17B,0.539816201,0.103541618,6.0948460639999995,4.1699999999999996e-08,2.72e-07,8.052956198
IL17D,1.1163913840000002,0.201584005,7.51155129,9.290000000000001e-11,1.09e-09,14.05887223
IL19,-0.326174156,-0.029713799,-4.2212623030000005,6.64e-05,0.000210258,0.893243893
IL1F10,-0.194509286,-0.007152943,-2.466227491,0.01590135,0.028613158,-4.2190880669999995
IL2,0.21193037,0.0982413,2.652296232,0.009722535,0.01849379,-3.777686095
IL24,-0.231786062,-0.022713755,-2.276420463,0.025628431,0.043639030999999995,-4.641044137
IL26,0.185684218,0.04184187,4.0811490589999995,0.000109403,0.000329232,0.416104753
IL3,-0.38331330799999996,-0.041342563,-4.826187206,7e-06,2.75e-05,3.061132406
IL34,0.816175185,0.10417616699999999,8.244700317000001,3.6699999999999995e-12,5.970000000000001e-11,17.24872165
IL4,-0.24998051300000002,0.026424285,-2.774209335,0.006955512,0.013737306000000001,-3.47405673
IL5,0.285183389,0.10812574,3.8906936969999997,0.000212324,0.0005975080000000001,-0.215780917
IL6,1.478836796,0.39294578799999996,5.753610881,1.73e-07,9.75e-07,6.662808248999999
IL7,0.245548157,0.145031791,2.421982006,0.017812618,0.031632237,-4.3200427789999996
IL9,-0.179414501,0.022885514,-3.1916451930000003,0.002055672,0.004599183,-2.3522986130000003
IMPG2,-1.0403967459999999,0.386458594,-4.035230739,0.000128576,0.000381453,0.26196515
INHBA,4.172212708,0.902059308,9.021587466,1.1900000000000002e-13,2.6899999999999996e-12,20.64342797
INHBC,0.860226728,-0.013412586,6.093364731,4.2e-08,2.74e-07,8.046860224
INSL3,0.569307239,0.246044155,4.689334238,1.18e-05,4.41e-05,2.556405203
INSL5,-0.26330587699999997,0.0029340779999999997,-3.5288871910000004,0.0007111000000000001,0.001780836,-1.3593365780000002
ISM1,3.40461321,1.2236573579999999,7.458957617,1.17e-10,1.35e-09,13.83133695
ISM2,-0.28832459,-0.011296563,-3.743502486,0.000350076,0.000939075,-0.6902903340000001
ITIH2,-0.860998778,-0.057740665,-8.422589726,1.67e-12,2.9399999999999997e-11,18.02579567
ITIH3,1.606878986,0.45933748399999996,7.69520383,4.15e-11,5.3e-10,14.85508317
ITIH5,0.21783370600000002,0.089171598,2.528623889,0.013518393,0.024752161,-4.074081135
ITLN1,0.315595984,0.84383501,2.899400092,0.0048818,0.00999698,-3.1507366539999997
