Gene.symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
C1QTNF2,0.841984897,0.200924739,3.915229655,0.000195135,0.0013252129999999998,-0.11791275
C1QTNF3,1.9061019540000002,0.600933784,3.0367586689999997,0.0032726129999999997,0.01121164,-2.7646348169999997
C1QTNF6,0.9189552590000001,0.220902917,3.367292905,0.0011923160000000001,0.005237091,-1.826285645
C1QTNF7,1.9597682790000002,0.39797878600000003,3.625958078,0.00051768,0.002812559,-1.042331962
CBLN2,-1.733391904,0.049368287999999996,-9.953787989,1.97e-15,2.1899999999999998e-13,24.70594801
CCBE1,-0.9781075779999999,0.24795795199999998,-3.5066365960000003,0.0007642160000000001,0.00377286,-1.409162979
CCL1,0.344050095,0.016244309,2.331968766,0.022345478,0.047757899000000006,-4.501841248
CCL11,2.6343166940000002,0.314097279,5.558167622999999,3.85e-07,7.67e-06,5.896329185
CCL16,0.668775586,0.034299526000000004,3.589283757,0.000583999,0.003075627,-1.156008315
CCL17,0.418331289,0.041420753,2.790821123,0.006640206,0.018972105,-3.413360908
CCL19,0.49279519899999996,0.163716807,2.685199134,0.008890886,0.023646244,-3.6783211330000003
CCL20,1.023901907,0.320746039,2.519080372,0.013860673,0.03313179,-4.077830372
CCL21,0.907422638,0.25876667600000003,3.885535405,0.00021611799999999998,0.001431403,-0.215013475
CCL22,0.544568994,0.008339641,3.2971692439999996,0.001485175,0.006213911,-2.031473785
CCL26,0.419150361,0.038861739,2.987729172,0.003779914,0.012475576,-2.897432195
CCL27,0.501390255,0.102140386,3.231908859,0.001817295,0.007225285,-2.2195209769999997
CCL8,2.2314259830000003,0.300988798,4.289612932,5.19e-05,0.000466476,1.1468415090000001
CD109,0.612883732,0.084163962,2.402031418,0.018739684,0.041691481,-4.3463565619999995
CELA1,0.663053757,0.114439678,4.111357479,9.83e-05,0.00077477,0.5355098
CELA2B,0.556233981,0.157099032,3.748956592,0.000343718,0.0020389089999999998,-0.655203592
CELA3B,0.44969635700000005,0.010756098,2.7929696760000002,0.006600396,0.018900469,-3.4078845
CHRD,0.296130497,0.067235376,2.3510819069999997,0.021305314,0.046044095,-4.459818879
CHRDL1,-5.358806346000001,0.5875131610000001,-7.970010591,1.24e-11,7.280000000000001e-10,16.06244329
CHRDL2,0.48373271799999995,0.021496951,2.4600799369999997,0.016155412,0.037337272000000005,-4.21454554
CILP,1.6219464,0.445702079,3.4070584989999997,0.00105136,0.004773657,-1.7085098419999998
CILP2,2.664600367,0.642785234,5.052488152,2.91e-06,4.39e-05,3.9286672489999996
CLC,-0.984759598,0.085788074,-4.4339452260000005,3.06e-05,0.000306078,1.653342771
CLEC10A,-1.113582901,0.18999470899999998,-4.616408014,1.55e-05,0.00017471900000000002,2.3075748
CLEC11A,1.58114694,0.252756971,4.562716333,1.9e-05,0.00020647299999999999,2.113496622
CLEC12A,-0.930113262,0.22944904600000002,-3.035212852,0.003287591,0.011249908999999999,-2.76884758
CLEC12B,0.306629153,0.033359732,2.722028934,0.008037214,0.021891999,-3.5868834489999997
CLEC14A,1.339237228,0.107171567,7.212308946,3.44e-10,1.46e-08,12.78093396
CLEC1A,0.672385818,-0.10736265,3.0117607580000003,0.0035227870000000003,0.011830113,-2.8325543960000004
CLEC1B,0.9077291959999999,0.15045698,3.082139488,0.0028601409999999996,0.010159413,-2.640214609
CLEC4A,-1.0454652690000001,0.490338049,-2.421563547,0.017831635,0.040182208,-4.302305497
CLEC4F,0.38915134,-0.00014964,2.7835757439999997,0.0067760830000000005,0.019271897,-3.4318032439999997
CLEC4M,-3.991820053,0.293075659,-15.26423268,6.940000000000001e-25,3.76e-22,46.21082661
CLEC5A,1.2759881000000002,0.276973885,2.8320586839999997,0.005913298000000001,0.017415426,-3.3076546039999997
CNTF,0.39445155200000004,-0.021170415,2.6737451830000003,0.009172745999999999,0.024230573,-3.7065483410000004
COCH,-0.661774144,0.128057529,-2.8952795019999997,0.00493981,0.015241256000000002,-3.143171382
COL10A1,3.9740440980000002,1.1965969840000001,4.387885585,3.63e-05,0.000350414,1.490622259
COL11A2,0.783293975,0.056406152,4.4976993,2.42e-05,0.000253277,1.880212767
COL13A1,1.571088108,0.16115405,2.8552394789999997,0.005537525,0.016610333,-3.247683908
COL15A1,4.053392553,0.742237588,6.783307656,2.22e-09,8.08e-08,10.94799247
COL16A1,3.0410195539999996,0.156324734,6.38445407,1.23e-08,3.7299999999999997e-07,9.268513824
COL17A1,0.364676173,0.021938672000000003,2.776494462,0.00691134,0.019569131,-3.4497901630000003
COL18A1,1.027887698,0.339708754,2.8985124019999997,0.004894244,0.015139582,-3.134681961
COL19A1,0.38344032299999997,0.058877995,3.258519362,0.001674242,0.006802717,-2.143185002
COL1A1,2.388647962,0.5503400589999999,3.639668587,0.0004947759999999999,0.0027133340000000004,-0.9996256790000001
COL1A2,1.652574819,-0.168895883,2.801601686,0.006442651,0.018570507,-3.3858480039999996
COL23A1,1.000512102,0.135509711,3.413601388,0.001029731,0.004694635,-1.6890340959999999
COL24A1,1.4518012830000002,0.422124626,3.708333329,0.000393849,0.0022614239999999997,-0.784052863
COL4A1,2.457164124,0.46237213899999996,5.6273622329999995,2.9e-07,5.99e-06,6.171928539
COL4A2,3.5419473519999998,0.6722196970000001,8.20913041,4.3e-12,2.74e-10,17.10494049
COL4A6,-1.249701079,0.36683578299999997,-3.528003211,0.0007131419999999999,0.0035916359999999996,-1.344119957
COL5A1,3.21582814,0.9031678740000001,5.4848821139999995,5.18e-07,9.89e-06,5.605997624
COL5A2,3.0336906760000004,0.7888453790000001,3.913714665,0.000196157,0.0013272829999999998,-0.122878675
COL5A3,1.490208895,0.18564481800000002,4.160456643,8.26e-05,0.000676152,0.7022813370000001
COL6A2,1.600596371,0.569198209,2.462399612,0.016059122,0.037183031,-4.209222431000001
COL6A3,3.049539851,-0.140761126,5.449429007999999,5.979999999999999e-07,1.11e-05,5.466137262999999
COL6A5,0.47350813399999997,0.088671068,2.939232332,0.004352567,0.013888338,-3.0271065060000004
COL6A6,-1.462038556,0.7015657679999999,-2.422067439,0.017808738,0.040155045,-4.30116502
COL7A1,1.516500849,0.130833601,5.763937254,1.65e-07,3.68e-06,6.719925673
COL8A2,1.6905604969999999,0.375964544,2.8063853969999997,0.006356728000000001,0.018378007,-3.373611978
COL9A2,0.660238833,0.157941404,3.090773967,0.00278736,0.009953065,-2.616378985
COMP,5.189758808000001,1.548661523,5.470638902,5.49e-07,1.04e-05,5.549761971000001
CPAMD8,0.735077469,0.019087409,2.72133702,0.008052537,0.021912248,-3.5886107160000003
CRIM1,-2.8369296310000003,0.141901539,-6.220132157,2.46e-08,6.809999999999999e-07,8.585161741
CRISPLD2,2.458365676,0.658871277,4.312650516000001,4.7799999999999996e-05,0.00043451599999999997,1.227011288
CRLF1,0.5617532239999999,0.072189802,3.2201753930000003,0.001883944,0.0074185909999999996,-2.2530295259999997
CSHL1,0.43914926600000004,0.060317149,3.138900238,0.002412323,0.008954934,-2.4825812640000002
CSPG4,2.299365543,0.279695877,7.841085499999999,2.1800000000000002e-11,1.21e-09,15.50134897
CST1,0.596869931,0.180177428,3.917499864,0.00019361400000000002,0.0013168939999999999,-0.110468938
CST11,0.651271749,0.057798565,3.7774797839999996,0.000312221,0.001891458,-0.564157979
CST2,0.36563666899999997,0.029603817,2.611556943,0.010849955,0.027490842999999997,-3.8580563519999997
CST3,-1.530185675,0.15185306199999998,-3.988575734,0.000151343,0.001084833,0.124017667
CST4,0.907010008,0.155624712,3.8371498980000003,0.000255008,0.0016162379999999999,-0.37217543299999994
CST5,0.402944002,0.039474495,2.572791295,0.012031453999999999,0.029679295,-3.950994101
CST6,-2.114296529,0.361326015,-5.954875519,7.49e-08,1.84e-06,7.494453375
CST8,0.53637081,0.022023959,3.0962452739999997,0.002742138,0.009826327,-2.601248579
CST9,0.40463379899999996,0.117952062,2.700351149,0.008530144,0.022912076,-3.640827354
CST9L,0.34540645200000003,0.083005085,2.683552394,0.008930917,0.023729991000000002,-3.682385511
CSTL1,0.271681461,-0.016505969,2.3878487440000002,0.019424656999999998,0.042893303,-4.378150988
CTGF,2.522484904,0.243159399,4.125229985,9.36e-05,0.0007468589999999999,0.582502826
CTHRC1,4.431801687,0.092730495,5.361083575,8.540000000000001e-07,1.52e-05,5.1193511560000005
CTSA,0.79250118,0.081597177,2.68993889,0.008776574,0.023423523999999998,-3.666611285
CTSV,-1.385251072,0.10346705699999999,-3.598929174,0.000565815,0.003006007,-1.126190372
CX3CL1,1.779409889,0.005698862,5.455642607000001,5.83e-07,1.09e-05,5.490621181
CXCL12,2.2829034619999997,0.361915494,5.3373742889999995,9.39e-07,1.65e-05,5.026713903
CXCL13,1.406332064,0.542294003,2.315481587,0.023278648,0.049226765,-4.537851435
CXCL14,4.32514124,1.5266130580000001,4.847729692,6.44e-06,8.52e-05,3.157910422
CXCL3,1.027409802,0.25456310600000004,2.40071261,0.018802456000000002,0.041789296000000004,-4.3493198589999995
CXCL6,-3.998293481,0.8146006020000001,-6.3904698689999995,1.1899999999999999e-08,3.65e-07,9.293633772
CXCL8,0.566312154,0.04704052,3.005249603,0.003590802,0.012005901999999999,-2.850172887
CYR61,1.115883065,0.546239839,2.327427913,0.022599122000000003,0.048165652999999996,-4.511781168
DCN,0.370116325,0.209956781,2.308915803,0.023659772000000003,0.049800492,-4.5521302630000005
EBI3,1.2104281129999999,0.051861625,5.734258946000001,1.87e-07,4.11e-06,6.600401954
ECM1,1.328556734,0.361846558,3.836191407,0.000255842,0.0016192160000000001,-0.37527536
EDA,0.545959935,0.21732596,3.106578723,0.002658588,0.009609058,-2.572615815
EDIL3,0.3859263,0.093394474,2.724977047,0.007972223,0.021752306000000003,-3.579519852
EGF,0.33412162100000004,0.067192047,2.791622225,0.006625336999999999,0.018949879,-3.411319395
EGFL7,0.920851152,0.135077691,5.670406677000001,2.43e-07,5.14e-06,6.3440748739999995
