294,MAP4K3,MAP4K5,MKK1,CLK2,MKK2,ERK1,Aurora B,AMPK,AMPK (hum),MARK1,BRSK1,NUAK1,DYRK1A,DYRK2,IKK epsilon ,GCK,MINK1,TAK1,ROCK 2,PRK2,MNK1,MNK2,CDK9-Cyclin T1,MARK2,BRSK2,DYRK3,PIM3,MST4,MLK1,MLK3,TrkA,VEGFR1,GSK3 beta ,ERK2,ERK8,PKD1,Aurora A,MARK4,MELK,HIPK2,MST2,ASK1,ULK2,ERK5,RSK1,MSK1,PHK,CHK1,MARK3,SIK2,SIK3,CK1 delta ,PIM2,TAO1,ULK1,JAK2,IGF-1R,SmMLCK,CDK2-Cyclin A,CK2,TBK1,PIM1,RSK2,IRAK1,PDK1,IRAK4,FGF-R1,IR,JNK1,IRR,SGK1,PKA,STK33,CAMKK beta ,DAPK1,CHK2,HIPK1,p38 gamma MAPK,HIPK3,BTK,MKK6,JNK2,JNK3,S6K1,Src,PDGFRA,MST3,IKK beta ,TSSK1,PAK4,RIPK2,TTK,Lck,NEK2a,p38 delta MAPK,OSR1,EPH-A2,TLK1,EPH-B3,PKC zeta ,EPH-B2,DDR2,p38 beta MAPK,CAMK1,CK1 gamma 2,PKC alpha ,EIF2AK3,ABL,TIE2,BRK,EPH-B1,PRAK,PLK1,EPH-B4,PAK5,SYK,PKB alpha ,EPH-A4,PAK6,YES1,PKC gamma ,HER4,MAPKAP-K2 ,TESK1,LKB1
208,RSK2,PKB beta ,DYRK1A,PAK6,SGK1,MSK1,MAPKAP-K2 ,GSK3 beta ,Aurora A,MARK3,PAK2,IGF-1R,IR,TrkA,PKB alpha ,PKA,PRAK,BRSK2,SRPK1,CLK2,TAK1,IRAK1,OSR1,VEGFR1,RSK1,PKC zeta ,CHK2,PIM2,PAK5,IRAK4,Src,ABL,EPH-B2,FGF-R1,S6K1,PKC alpha ,CAMKK beta ,CAMK1,NUAK1,TAO1,SYK,IRR,PKD1,CDK2-Cyclin A,TLK1,TBK1,HIPK2,JAK2,JNK1,p38 delta MAPK,STK33,DYRK3,Lck,ZAP70,PRK2,PKC gamma ,DAPK1,PIM3,GCK,BRK,EPH-B3,MKK2,MARK4,BRSK1,PIM1,PAK4,ASK1,YES1,SmMLCK,TIE2,HER4,LKB1,NEK2a,IKK beta ,EPH-A2,EPH-B4,p38 gamma MAPK,DYRK2,HIPK3,IKK epsilon ,MLK3,MKK1,JNK3,CHK1,MPSK1,BTK,EPH-A4,ERK8,PDK1,EIF2AK3,MINK1,MELK,JNK2,RIPK2,ERK2,AMPK,MARK1,TTK,ROCK 2,MLK1,PHK,HIPK1,PLK1,MST4,MST2,ERK1,MAPKAP-K3,MEKK1,CSK,MKK6,MNK1,MARK2,MNK2,Aurora B
289,CLK2,MAPKAP-K2 ,MKK1,SIK2,PHK,IKK epsilon ,JNK1,RSK1,SmMLCK,AMPK,AMPK (hum),MARK4,BRSK1,NUAK1,PIM1,PAK6,MAP4K3,ULK2,PDK1,MLK1,TAK1,IRAK1,ERK1,PKA,MSK1,PRAK,CHK2,MARK3,SIK3,DYRK3,PAK5,GCK,MINK1,TESK1,ASK1,YES1,SYK,ZAP70,TrkA,PDGFRA,S6K1,CHK1,DYRK1A,MLK3,Lck,FGF-R1,IGF-1R,DDR2,Aurora A,JNK2,CAMK1,DAPK1,MARK2,TSSK1,DYRK2,PIM2,PAK2,MAP4K5,IRAK4,BRK,VEGFR1,MARK1,MKK6,ERK2,PKB alpha ,MELK,p38 gamma MAPK,RSK2,PRK2,TLK1,IKK beta ,HIPK2,MST3,Src,PAK4,ROCK 2,GSK3 beta ,TAO1,OSR1,TTK,JAK2,ERK8,PKB beta ,CDK2-Cyclin A,BRSK2,EPH-B4,MNK1,MST2,RIPK2,BTK,IRR,PIM3,SGK1,MNK2,HIPK3,CAMKK beta ,SRPK1,ULK1,IR,ERK5,TBK1,PKC gamma ,MKK2,HER4,PKC zeta ,CDK9-Cyclin T1,PKD1,EPH-A4,TGFBR1,EPH-A2,MST4,CSK,TIE2,PLK1,HIPK1,PKC alpha ,STK33,MEKK1,EPH-B1,JNK3,MAPKAP-K3,EPH-B2,LKB1,EIF2AK3,ABL,Aurora B,p38 delta MAPK
18,RSK1,RSK2,PLK1,MELK,PIM3,MST4,VEGFR1,Aurora A,Aurora B,MLK3,PIM1,MST2,MINK1,GCK,TAO1,TrkA,CAMKK beta ,NUAK1,TAK1,CLK2,PAK4,MLK1,JAK2,FGF-R1,IR,IGF-1R,HIPK2,TIE2,CDK2-Cyclin A,STK33,IRR,GSK3 beta ,BRSK2,YES1,MKK2,MARK4,TBK1,DYRK3,PAK5,TTK,IKK epsilon ,MARK3,IRAK4,CK1 delta ,MARK1,Lck,PAK6,PKC alpha ,SYK,MARK2,ERK8,ABL,S6K1,ERK1,BRSK1,EPH-B3,PKC gamma ,DYRK2,BTK,SmMLCK,DYRK1A,MKK1,EPH-B2,LKB1
19,SGK1,PDK1,PHK,ERK8,MST2,BTK,FGF-R1,SYK,VEGFR1,HIPK2,Lck,S6K1,CHK2,CDK2-Cyclin A,MELK,YES1,Src,PIM3,AMPK,CAMKK beta ,IGF-1R,TBK1,RSK1,MSK1,CAMK1,PAK4,GSK3 beta ,IKK epsilon ,CHK1,PAK5,MARK3,EPH-A2,MST4,BRSK2,NEK6,TrkA,SmMLCK,ROCK 2,DYRK1A,PIM2,BRSK1,MLK3,IRR,CSK,IR,PAK6,PIM1,PRAK,PKB beta ,PKC alpha ,EPH-B3,PKA,p38 beta MAPK,DYRK2,MAPKAP-K2 ,MKK1,CK1 delta ,RSK2,PLK1,ERK1,p38 gamma MAPK,PRK2,JNK2,PKC zeta ,JNK1,DYRK3,MLK1,MNK2,Aurora A
329,ABL,EPH-B1,EPH-B2,MAP4K5,MAP4K3,MINK1,Src,Lck,YES1,BTK,EPH-A2,EPH-A4,EPH-B3,HER4,SIK3,EPH-B4,DDR2,SIK2,GCK,CSK,TAK1,IKK epsilon ,MST4,TrkA,MLK3,CHK2,PHK,STK33,MST2,MLK1,MKK2,NUAK1,MST3,TSSK1,CLK2,IRAK4,AMPK (hum),JAK2,CAMKK beta ,SmMLCK,TBK1,MKK1,TLK1,ULK2,SYK,MARK3,HIPK2,ULK1,RIPK2,BRK,Aurora B
24,CHK2,MKK1,ERK8,AMPK,MELK,MST2,BRSK2,VEGFR1,MARK3,PHK,DYRK2,FGF-R1,RSK2,PDK1,CHK1,RSK1,PIM3,PKD1,DYRK3,PRK2,YES1,TBK1,IRR,GSK3 beta 
26,CDK2-Cyclin A,BRSK2,IKK epsilon ,PDK1,PRK2,MNK1,Aurora B,AMPK,TAK1,MKK1,ERK8,ROCK 2,PKD1,PHK,CHK1,CHK2,Aurora C,MARK3,FGF-R1,TBK1,Aurora A,MLK3,JAK2,GSK3 beta ,RSK1,MELK,DYRK3,ERK1,MARK2,MLK1,ERK2,S6K1,MNK2,PAK4,SYK,DYRK2,NEK2a,NUAK1,SGK1,MARK1,VEGFR1,MARK4,PKA,PKC alpha ,CAMKK beta ,Src,IRR,GCK,RSK2,YES1,CAMK1,MST4,CLK2,HIPK2,Lck,MST2,PAK5,JNK1,PAK6,JNK2,p38 gamma MAPK,PIM3,IRAK4,MSK1,p38 delta MAPK,TrkA,MEKK1,HIPK3,BRSK1,DYRK1A,JNK3,CK2,DAPK1,IKK beta ,PRAK,PKB alpha 
341,MAP4K3,PHK,AMPK (hum),MLK1,TrkA,CAMKK beta ,NUAK1,MLK3,ULK2,PRK2,MST2,VEGFR1,CDK2-Cyclin A,SIK2,MAP4K5,MARK3,ERK8,RIPK2,DDR2,PDGFRA,SIK3,CDK9-Cyclin T1,GCK,RSK1,MARK1,MNK2,MINK1,Lck,Aurora B,MARK4,YES1,IRAK4,BRSK1,MARK2,DYRK1A,MKK2,MELK,MNK1,ROCK 2,ULK1,MKK1,BRSK2,MST3,TAK1,ABL,RSK2,TSSK1,DYRK3,IRAK1,CLK2
43,DYRK2,PKB beta ,EPH-B3,PKC zeta ,PRAK,DYRK3,NEK2a,SRPK1,RSK2,MARK3,DYRK1A,FGF-R1,PLK1,PAK6,Aurora B,YES1,PIM1,HIPK2,PKD1,ERK1,PIM3,BTK,CAMK1,IGF-1R,ERK8,VEGFR1,IKK beta ,Src,MAPKAP-K2 ,PAK4,BRSK2,MST4,IKK epsilon ,IRR,PAK5,S6K1,MST2,MSK1,RSK1,PIM2
47,RSK1,PKC alpha ,MSK1,PHK,DYRK1A,SGK1,GSK3 beta ,CDK2-Cyclin A,S6K1,AMPK,PKD1,CHK1,MAPKAP-K2 ,PKB alpha ,PKA,Lck,ROCK 2,MKK1
49,MST2,PKC alpha ,PHK,CHK1,PRK2,RSK2,PIM3,PAK4,PKD1,MSK1,PAK5,PAK6,RSK1,CDK2-Cyclin A,PDK1,S6K1,CAMKK beta ,AMPK,MARK3,MELK,PIM1,Aurora B,GSK3 beta ,Aurora C,HIPK2,SmMLCK,DYRK1A,DYRK3,MNK2,ERK8,CAMKK alpha ,ERK2,BRSK2,MKK1
50,RSK2,PKC alpha ,PIM1,PIM3,S6K1,PIM2,PKA,MST2,MSK1,PDK1,SmMLCK,PRK2,CHK1,RSK1,GSK3 beta ,SGK1,BRSK2,Aurora C,PKB alpha ,MELK,CHK2,PHK,Aurora B,PKB beta ,MKK1,CAMK1,AMPK,DYRK3,HIPK2,MARK3,JNK2,p38 delta MAPK,CAMKK beta ,DYRK1A,Lck,PKD1
146,PHK,CDK2-Cyclin A,SGK1,AMPK,GCK,CAMKK beta ,DYRK2,MINK1,MNK1,CK1 delta ,MNK2,MST2,PRK2,PLK1,MLK3,Aurora B,MLK1,MELK,DYRK1A,JNK2,NUAK1,IRAK4,MKK1,SYK,MST4,IKK epsilon ,HIPK2,VEGFR1,PKD1,DYRK3,IGF-1R,BRSK2,ERK8,GSK3 beta ,S6K1,JAK2,PIM1,IRR,NEK2a,FGF-R1,TBK1,CHK2,MARK3,TrkA,PDK1,ROCK 2,PKC alpha ,p38 gamma MAPK,RSK1,PAK5,ERK1,JNK1,PAK4,YES1,Src,PIM3,Lck,CK2,TTK,SRPK1
52,PIM1,PIM3,DYRK1A,PIM2,MST2,RSK2,DYRK3,HIPK2,RSK1,GSK3 beta ,PLK1,DYRK2,HIPK3,Lck,ROCK 2,CK2,Aurora B,CHK2,SRPK1,PHK,p38 alpha MAPK,MARK3,ERK8,MELK,CAMKK beta ,PKD1,SmMLCK,PRAK,Aurora C,PKC zeta ,PAK4,MKK1,AMPK,SGK1,S6K1,MAPKAP-K3,PKC alpha ,MSK1,p38 beta MAPK,NEK2a,IKK beta ,PRK2,CAMKK alpha ,CAMK1,FGF-R1,Src
133,PKB beta ,ERK8,MINK1,Aurora A,Aurora B,PAK2,GCK,MLK3,S6K1,CAMK1,VEGFR1,IKK epsilon ,MLK1,FGF-R1,MST2,RSK2,ERK1,NUAK1,IKK beta ,MST4,NEK2a,PLK1,IRAK4,PKD1,MAPKAP-K3,PKC zeta ,NEK6,SYK,MELK,BRSK2,PIM1,HIPK2,TAK1,LKB1,PIM3,Src,MKK1,TrkA,DYRK1A,BTK,PIM2,TBK1,BRSK1,EPH-B3,AMPK,PRK2,GSK3 beta ,DYRK3,HIPK3,CHK2,YES1,JAK2,MARK1,MEKK1,ERK2,TTK,MARK4,DYRK2,PAK4,PAK6,PRAK,IRR,SRPK1,MKK2,SGK1,PKC alpha ,HIPK1,CLK2,CAMKK beta ,PAK5,HER4
66,PHK,MKK1,Aurora A,MAPKAP-K2 ,DYRK1A,IGF-1R,CHK1,ERK8,RSK1,RSK2,CDK2-Cyclin A,DYRK2,DYRK3,JAK2,JNK1,MSK1,MARK3,PAK6,IR,IKK epsilon ,PIM1,CLK2,MST2,MEKK1,IRAK4,ERK2,JNK2,PKA,GSK3 beta ,NUAK1,PIM2,PIM3,HIPK2,IRAK1,IRR,TrkA,VEGFR1,JNK3,PDK1,BRSK2,TBK1,MINK1,MLK3,S6K1,PKC zeta ,CAMK1,TLK1,PAK4,GCK,TAK1,FGF-R1,PKD1,SmMLCK,CHK2,AMPK,RIPK2,BTK,PRK2,IKK beta ,HIPK3,PAK2,PAK5,OSR1,Src,BRK,MELK,PKC alpha ,Aurora B,SYK,MKK2,PKB alpha ,CAMKK beta ,BRSK1,TAO1,MNK2,DAPK1,MARK1,Lck,STK33,ASK1,YES1,ZAP70,MARK4,p38 gamma MAPK,PRAK,HIPK1,TIE2,EPH-A4,ERK1,SGK1,EPH-A2,EPH-B2,MST4,LKB1,p38 delta MAPK,MAPKAP-K3,ROCK 2,MPSK1,HER4,EIF2AK3,MLK1,EPH-B3,SRPK1,TTK,PKB beta ,EPH-B1,MARK2,NEK2a,CSK,EPH-B4,p38 beta MAPK,MNK1,PKC gamma ,PLK1,MKK6,ABL,p38 alpha MAPK
180,VEGFR1,RIPK2,GCK,MINK1,ABL,NUAK1,CLK2,BRK,Lck,YES1,CAMKK beta ,MLK3,FGF-R1,DYRK1A,ERK8,STK33,MARK3,TAK1,MARK1,Src,AMPK,MELK,BRSK2,PHK,CK1 delta ,MARK4,TBK1,RSK1,TIE2,MARK2,PKD1,MNK2,CDK2-Cyclin A,SYK,PRK2,EPH-B2,IRR,TrkA,MNK1,CAMK1,EPH-B4,Aurora B,EPH-B3,EPH-A2
313,GSK3 beta ,NUAK1,PIM2,HIPK1,HIPK3,CLK2,GCK,Lck,DDR2,DYRK1A,TAK1,ERK8,RSK2,PKC gamma ,DAPK1,CHK2,AMPK (hum),TSSK1,CK2,DYRK2,DYRK3,PIM3,MAP4K3,MLK1,ABL,EPH-A4,EPH-B2,TrkA,VEGFR1,PHK,S6K1,PRK2,CAMKK beta ,CDK2-Cyclin A,AMPK,BRSK1,BRSK2,SIK2,IKK epsilon ,HIPK2,MINK1,MLK3,EPH-B4,IR,RSK1,MAP4K5,MKK1,PLK1,TAO1,IRAK1,TTK,JAK2,TIE2,MST2,RIPK2,ERK5,p38 delta MAPK,PDK1,CDK9-Cyclin T1,SIK3,ULK2,FGF-R1,HER4,IGF-1R,PIM1,EPH-A2,PDGFRA,MSK1,MST3,MST4,MPSK1,Src,MELK,EPH-B1,p38 beta MAPK,PKD1,SmMLCK,CK1 delta ,TBK1,IRR,IRAK4,PKC alpha ,EIF2AK3,ASK1,BTK,SYK,BRK,YES1,PAK4,CSK,EPH-B3,MKK2,JNK1,p38 alpha MAPK,STK33,Aurora A,CK1 gamma 2,SRPK1,CHK1,p38 gamma MAPK,SGK1,PKA,JNK3,MNK2,MARK3,MAPKAP-K2 ,Aurora B,MARK4,CAMK1,JNK2,PRAK,TGFBR1,PKC zeta ,PAK5,MARK2,PKB beta ,PKB alpha ,MNK1,PAK6,MARK1,ULK1,IKK beta ,OSR1,ROCK 2
264,RSK1,S6K1,MSK1,RSK2,PKA,VEGFR1,AMPK,MST4,Aurora B
89,Src,YES1,BRSK2,Lck,BTK,CK1 delta ,CSK,EPH-B3,p38 beta MAPK,EPH-A2,p38 alpha MAPK,S6K1,VEGFR1,Aurora C,FGF-R1,MELK,PKA,MST2,Aurora B,PKD1,JNK2,ROCK 2,MSK1,RSK1,JNK3,MNK1
91,Aurora A,EPH-A4,ERK8,CLK2,IR,PHK,IRAK4,Src,IGF-1R,CDK2-Cyclin A,AMPK,MST2,CHK2,EPH-B2,EPH-B4,TrkA,p38 delta MAPK,SmMLCK,MELK,HIPK1,HIPK2,MEKK1,Lck,RSK1,YES1,EPH-B3,Aurora B,NUAK1,LKB1,MINK1,RIPK2,BTK,CSK,S6K1,PKC alpha ,CAMK1,PIM1,SRPK1,FGF-R1,EPH-A2,PAK2,HIPK3,MST4,MLK1,RSK2,CAMKK beta ,VEGFR1,PAK4,PIM3,MSK1,PAK5,PAK6,TAK1,SYK,JAK2,PRK2,GCK,TAO1,EPH-B1,GSK3 beta ,MKK1,BRSK2,SGK1,BRSK1,TTK,MARK4,DYRK3,MARK2,p38 gamma MAPK,PKD1,PKB beta ,p38 alpha MAPK,p38 beta MAPK
156,PIM3,PKB beta ,PRAK,DYRK2,PHK,DYRK3,DYRK1A,SRPK1,CHK2,TAK1,MARK3,BRSK1,CK2,PIM1,RIPK2,VEGFR1,Aurora B,AMPK,MELK,MST2,YES1,MINK1,MARK1,PIM2,HIPK1,RSK2,MNK1,NUAK1,BRSK2,NEK2a,JAK2,S6K1,MAPKAP-K3,FGF-R1,RSK1,PKD1,IKK beta ,MLK3,CAMK1,GSK3 beta ,HIPK2,PKC zeta ,MARK4,NEK6,IKK epsilon ,IRR,SmMLCK,PLK1,GCK,MKK1,SGK1,MLK1,Src,MNK2,MARK2,Aurora A,CK1 delta ,TrkA,CHK1,CDK2-Cyclin A,BTK,TTK,MSK1,PAK4,IGF-1R,HER4,IRAK4
96,MSK1,CLK2,RSK2,PRK2,PKC alpha ,GSK3 beta ,PIM3,TrkA,RSK1,PKB alpha ,SGK1,S6K1,IGF-1R,VEGFR1,CDK2-Cyclin A,ERK8,PKC zeta ,SmMLCK,DYRK1A,DYRK3,MINK1,MLK3,PKB beta ,PKA,PHK,NUAK1,PIM1,PIM2,GCK,CAMKK beta ,CHK1,DAPK1,CHK2,TBK1,SRPK1,MKK1,MKK2,STK33,TAO1,HIPK1,HIPK2,MST2,TAK1,PDK1,BTK,CAMK1,MARK2,Lck,FGF-R1,MLK1,BRSK2,HIPK3,MST4,HER4,PKC gamma ,MARK3,IRAK4,TTK,JAK2,AMPK,PAK4,YES1,EPH-A4,IRR,EPH-A2,EPH-B2,ROCK 2,SYK,Aurora B,BRSK1,PKD1,MELK,MARK4,IKK epsilon ,PAK5,TIE2,LKB1,EPH-B4,p38 delta MAPK,PAK2,MARK1,ERK1,PAK6,JNK1,JNK2,MAPKAP-K2 
98,PRAK,PKA,PIM3,MAPKAP-K3,DYRK3,SRPK1,CHK2,MAPKAP-K2 ,PKB beta ,DYRK1A,IKK beta ,SmMLCK,RSK1,DYRK2,PAK4,PLK1,JNK1,SGK1,RSK2,PIM1,BRSK2,CAMKK beta ,S6K1,GSK3 beta ,CAMK1,MELK,YES1,Aurora C,Aurora B
100,CK1 delta ,p38 alpha MAPK,p38 beta MAPK,GSK3 beta ,JNK2,AMPK,Lck,JNK3,RSK1,CSK,PKC alpha ,Src
355,S6K1,SGK1,CAMK1,MAP4K3,RSK1,CHK2,MELK,ERK8,MAP4K5,MSK1,PKD1,RSK2,TIE2,MLK3,MLK1,SmMLCK,AMPK (hum),MKK2,IKK epsilon ,HIPK2
119,JAK2,IRAK1,MAP4K3,ULK1,Aurora B,Aurora A,AMPK (hum),YES1,MAP4K5,TrkA,CLK2,BRSK2,NUAK1,SRPK1,MST2,GCK,IRAK4,ULK2,Aurora C,CAMKK beta ,AMPK,CHK2,Src,Lck,BRSK1,ROCK 2,VEGFR1,CAMKK alpha ,PRK2,MARK4,IKK epsilon ,FGF-R1,MST4,STK33,MST3,DDR2,MLK3,BRK,RSK1,MKK1,ERK8,IR,DYRK1A,PDGFRA,ABL,MLK1,MARK3,PAK4,MINK1,EPH-B3,MARK2,MKK2,EPH-A2,EPH-A4,EPH-B2,TTK,CSK,SYK,MARK1,RIPK2,CHK1,TAO1,TSSK1
12,GSK3 beta ,PIM3,DYRK2,PIM1,PIM2,HIPK2,DYRK1A,DYRK3,ERK8,IRR,HIPK3,CK2,p38 delta MAPK,JNK2,PKB alpha ,ROCK 2,PAK4,Src,MNK2,JNK3,RSK1,PKD1,CAMKK beta ,JNK1,PLK1,p38 gamma MAPK,Aurora C,FGF-R1,MNK1,MARK3
280,NUAK1,GCK,IGF-1R,CLK2,IR,ROCK 2,TAK1,GSK3 beta ,MLK3,PRK2,CDK9-Cyclin T1,CDK2-Cyclin A,DYRK3,HIPK2,IRR,PKD1,MAP4K3,RIPK2,IRAK1,SYK,MLK1,DYRK2,CAMKK beta ,PDGFRA,ERK8,Aurora B,MARK3,PIM3,PKC alpha ,BTK,LKB1,MST2,VEGFR1
131,PKB beta ,NEK2a,Aurora B,BTK,PLK1,CAMK1,S6K1,RSK2,NEK6,IKK beta ,MST4,VEGFR1,HER4,PKC alpha 
320,NUAK1,Aurora B,SIK2,MLK1,VEGFR1,MARK3,AMPK (hum),MARK4,ERK8,PDK1,FGF-R1,MARK1,IRAK4,JAK2,MLK3,SIK3,GCK,CDK2-Cyclin A,MARK2,BRSK1,TBK1,BRSK2,CHK1,Aurora A,TAK1,ULK1,TrkA,CAMKK beta ,CHK2,MAP4K3,MKK1,MKK2,SYK,IKK epsilon ,CLK2,PDGFRA,PKA,MELK,MST2,PRK2,STK33,IR,MAP4K5,ABL,PKD1,BRK,BTK,RSK1,ULK2,YES1,Lck,RSK2,MNK2,TSSK1,IGF-1R,TAO1,ASK1,RIPK2,PHK,MST4,IRAK1,LKB1,MST3
31,MLK3,MINK1,NEK6,VEGFR1,CAMK1,MLK1,NEK2a,TIE2,IKK beta ,IKK epsilon ,HIPK3,PKB beta ,GCK,IRAK4,ERK8,FGF-R1,DYRK3,HIPK2,BTK,Src,BRSK1,MAPKAP-K3,YES1,RSK2,SYK
33,GSK3 beta ,PKC alpha ,MELK,CDK2-Cyclin A,AMPK,PLK1,PKD1,DYRK1A,CAMKK alpha ,MSK1
35,CLK2,ERK8,PHK,CK1 delta ,DYRK1A,MINK1,DYRK3,GCK,TAK1,Lck,EPH-B4,HIPK2,EPH-B1,MLK3,RIPK2,CDK2-Cyclin A,CK2,YES1,DYRK2,EPH-A4,EPH-B2,EPH-B3,IRAK4,FGF-R1,TrkA,PRK2,Src,MSK1,VEGFR1,AMPK,MELK,Aurora B,NUAK1,CSK,ROCK 2,HIPK1,MNK1,MARK3,TBK1,CAMKK beta ,GSK3 beta ,IRR,RSK1,IKK epsilon ,IR,SGK1,Aurora A,MNK2,MLK1,BRSK2,S6K1,HIPK3,BTK,TTK,DAPK1,PKB alpha ,CHK2,BRSK1,SYK,PKB beta ,EPH-A2,PKA,PAK4,MARK1,CHK1,PIM1,p38 beta MAPK,RSK2
